"st1","st2","st3","t_fin1","t_fin2","t_fin3","condition"
0,0,0,12,12,10,"greedy (3)"
0,0,0,19,23,21,"greedy (3)"
0,0,0,46,42,39,"greedy (3)"
0,0,0,8,12,13,"greedy (3)"
0,0,0,125,119,126,"greedy (3)"
0,0,0,22,23,16,"greedy (3)"
0,0,0,15,19,17,"greedy (3)"
0,0,0,32,35,37,"greedy (3)"
0,0,0,15,16,13,"greedy (3)"
0,0,0,7,12,11,"greedy (3)"
0,0,0,32,38,39,"greedy (3)"
0,0,0,23,18,21,"greedy (3)"
0,0,0,45,52,47,"greedy (3)"
0,0,0,21,27,30,"greedy (3)"
0,0,0,24,24,25,"greedy (3)"
0,0,0,21,15,22,"greedy (3)"
0,0,0,4,4,6,"greedy (3)"
0,0,0,771,768,770,"greedy (3)"
0,0,0,35,44,42,"greedy (3)"
0,0,0,21,11,19,"greedy (3)"
0,0,0,16,18,15,"greedy (3)"
0,0,0,9,12,10,"greedy (3)"
0,0,0,8,2,5,"greedy (3)"
0,0,0,39,37,20,"greedy (3)"
0,0,0,18,20,23,"greedy (3)"
0,0,0,22,22,19,"greedy (3)"
0,0,0,38,38,36,"greedy (3)"
0,0,0,3,17,13,"greedy (3)"
0,0,0,31,29,33,"greedy (3)"
0,0,0,96,88,96,"greedy (3)"
0,0,0,35,34,31,"greedy (3)"
0,0,0,40,30,37,"greedy (3)"
0,0,0,8,11,14,"greedy (3)"
0,0,0,347,347,346,"greedy (3)"
0,0,0,17,16,15,"greedy (3)"
0,0,0,66,73,75,"greedy (3)"
0,0,0,594,595,592,"greedy (3)"
0,0,0,113,104,110,"greedy (3)"
0,0,0,18,17,15,"greedy (3)"
0,0,0,21,14,19,"greedy (3)"
0,0,0,33,38,43,"greedy (3)"
0,0,0,18,18,15,"greedy (3)"
0,0,0,47,57,58,"greedy (3)"
0,0,0,4,10,2,"greedy (3)"
0,0,0,33,27,29,"greedy (3)"
0,0,0,22,18,25,"greedy (3)"
0,0,0,36,39,38,"greedy (3)"
0,0,0,29,31,34,"greedy (3)"
0,0,0,37,41,41,"greedy (3)"
0,0,0,40,40,38,"greedy (3)"
0,0,0,31,37,37,"greedy (3)"
0,0,0,13,14,8,"greedy (3)"
0,0,0,36,32,36,"greedy (3)"
0,0,0,39,25,40,"greedy (3)"
0,0,0,34,36,37,"greedy (3)"
0,0,0,6,2,7,"greedy (3)"
0,0,0,7,8,13,"greedy (3)"
0,0,0,37,47,40,"greedy (3)"
0,0,0,17,10,16,"greedy (3)"
0,0,0,20,10,24,"greedy (3)"
0,0,0,33,27,33,"greedy (3)"
0,0,0,5,5,7,"greedy (3)"
0,0,0,44,47,47,"greedy (3)"
0,0,0,29,27,17,"greedy (3)"
0,0,0,121,120,118,"greedy (3)"
0,0,0,29,28,31,"greedy (3)"
0,0,0,31,32,29,"greedy (3)"
0,0,0,14,18,20,"greedy (3)"
0,0,0,30,34,38,"greedy (3)"
0,0,0,48,35,43,"greedy (3)"
0,0,0,88,86,84,"greedy (3)"
0,0,0,6,14,17,"greedy (3)"
0,0,0,32,31,31,"greedy (3)"
0,0,0,7,9,7,"greedy (3)"
0,0,0,60,59,56,"greedy (3)"
0,0,0,10,12,12,"greedy (3)"
0,0,0,46,47,45,"greedy (3)"
131,83,82,839,852,1000,"greedy (3)"
0,0,0,12,4,16,"greedy (3)"
0,0,0,40,27,40,"greedy (3)"
0,0,0,22,18,12,"greedy (3)"
0,0,0,8,10,11,"greedy (3)"
0,0,0,9,9,9,"greedy (3)"
0,0,0,70,74,73,"greedy (3)"
0,0,0,59,57,51,"greedy (3)"
0,0,0,33,35,35,"greedy (3)"
0,0,0,70,66,69,"greedy (3)"
0,0,0,33,30,36,"greedy (3)"
0,0,0,10,7,10,"greedy (3)"
0,0,0,42,36,30,"greedy (3)"
0,0,0,74,65,72,"greedy (3)"
0,0,0,26,27,25,"greedy (3)"
0,0,0,26,22,25,"greedy (3)"
0,0,0,20,20,20,"greedy (3)"
0,0,0,226,216,221,"greedy (3)"
0,0,0,291,296,301,"greedy (3)"
0,0,0,31,35,24,"greedy (3)"
0,0,0,19,17,20,"greedy (3)"
0,0,0,11,15,7,"greedy (3)"
0,0,0,15,13,13,"greedy (3)"
0,0,0,37,32,34,"greedy (3)"
0,0,0,5,10,12,"greedy (3)"
0,0,0,11,2,6,"greedy (3)"
0,0,0,43,38,39,"greedy (3)"
0,0,0,68,68,62,"greedy (3)"
0,0,0,22,14,16,"greedy (3)"
0,0,0,36,36,37,"greedy (3)"
0,0,0,32,23,32,"greedy (3)"
0,0,0,38,47,42,"greedy (3)"
0,0,0,11,13,14,"greedy (3)"
0,0,0,7,3,5,"greedy (3)"
0,0,0,22,10,21,"greedy (3)"
0,0,0,50,56,53,"greedy (3)"
0,0,0,36,35,37,"greedy (3)"
0,0,0,15,17,17,"greedy (3)"
0,0,0,12,15,14,"greedy (3)"
0,0,0,10,8,6,"greedy (3)"
0,0,0,14,20,18,"greedy (3)"
0,0,0,9,12,13,"greedy (3)"
0,0,0,18,11,14,"greedy (3)"
0,0,0,30,31,29,"greedy (3)"
0,0,0,27,27,25,"greedy (3)"
0,0,0,32,29,32,"greedy (3)"
0,0,0,24,22,25,"greedy (3)"
0,0,0,55,54,49,"greedy (3)"
0,0,0,205,222,222,"greedy (3)"
0,0,0,11,12,3,"greedy (3)"
0,0,0,10,10,12,"greedy (3)"
0,0,0,24,23,20,"greedy (3)"
0,0,0,4,6,2,"greedy (3)"
0,0,0,65,66,68,"greedy (3)"
0,0,0,3,5,2,"greedy (3)"
0,0,0,15,36,40,"greedy (3)"
0,0,0,8,14,13,"greedy (3)"
0,0,0,11,8,10,"greedy (3)"
0,0,0,59,64,65,"greedy (3)"
0,0,0,64,62,60,"greedy (3)"
0,0,0,36,39,41,"greedy (3)"
0,0,0,26,37,34,"greedy (3)"
0,0,0,16,14,15,"greedy (3)"
0,0,0,47,42,37,"greedy (3)"
0,0,0,19,17,21,"greedy (3)"
0,0,0,26,30,24,"greedy (3)"
0,0,0,20,26,26,"greedy (3)"
0,0,0,82,75,82,"greedy (3)"
0,0,0,29,24,32,"greedy (3)"
0,0,0,20,18,18,"greedy (3)"
0,0,0,45,48,47,"greedy (3)"
0,0,0,34,33,36,"greedy (3)"
0,0,0,36,35,19,"greedy (3)"
0,0,0,18,16,15,"greedy (3)"
0,0,0,17,23,21,"greedy (3)"
0,0,0,12,23,22,"greedy (3)"
0,0,0,26,23,22,"greedy (3)"
0,0,0,313,322,321,"greedy (3)"
0,0,0,12,15,16,"greedy (3)"
0,0,0,18,10,21,"greedy (3)"
0,0,0,134,130,125,"greedy (3)"
0,0,0,18,16,20,"greedy (3)"
0,0,0,14,13,15,"greedy (3)"
0,0,0,17,14,16,"greedy (3)"
0,0,0,11,25,24,"greedy (3)"
0,0,0,10,7,9,"greedy (3)"
0,0,0,17,16,20,"greedy (3)"
0,0,0,11,7,9,"greedy (3)"
0,0,0,11,7,4,"greedy (3)"
0,0,0,18,6,16,"greedy (3)"
0,0,0,467,469,471,"greedy (3)"
0,0,0,4,6,2,"greedy (3)"
0,0,0,7,5,8,"greedy (3)"
0,0,0,8,19,13,"greedy (3)"
0,0,0,8,2,7,"greedy (3)"
0,0,0,4,8,2,"greedy (3)"
0,0,0,21,23,16,"greedy (3)"
0,0,0,49,56,56,"greedy (3)"
0,0,0,10,6,5,"greedy (3)"
0,0,0,232,232,229,"greedy (3)"
0,0,0,18,22,21,"greedy (3)"
0,0,0,14,21,20,"greedy (3)"
0,0,0,17,13,11,"greedy (3)"
0,0,0,30,30,19,"greedy (3)"
0,0,0,5,7,12,"greedy (3)"
0,0,0,8,3,9,"greedy (3)"
0,0,0,37,39,35,"greedy (3)"
0,0,0,125,124,129,"greedy (3)"
0,0,0,62,64,65,"greedy (3)"
0,0,0,39,34,41,"greedy (3)"
0,0,0,11,17,18,"greedy (3)"
0,0,0,29,28,20,"greedy (3)"
0,0,0,18,16,18,"greedy (3)"
0,0,0,12,9,14,"greedy (3)"
0,0,0,9,12,13,"greedy (3)"
0,0,0,12,8,2,"greedy (3)"
0,0,0,39,40,42,"greedy (3)"
0,0,0,42,43,44,"greedy (3)"
0,0,0,17,8,16,"greedy (3)"
0,0,0,9,6,8,"greedy (3)"
0,0,0,58,58,55,"greedy (3)"
0,0,0,14,23,30,"greedy (3)"
0,0,0,26,25,14,"greedy (3)"
0,0,0,4,5,5,"greedy (3)"
0,0,0,12,12,14,"greedy (3)"
0,0,0,28,26,30,"greedy (3)"
0,0,0,48,56,59,"greedy (3)"
0,0,0,27,31,32,"greedy (3)"
0,0,0,15,18,20,"greedy (3)"
0,0,0,11,13,10,"greedy (3)"
0,0,0,7,8,8,"greedy (3)"
0,0,0,35,23,37,"greedy (3)"
0,0,0,20,17,19,"greedy (3)"
0,0,0,125,123,126,"greedy (3)"
0,0,0,18,24,21,"greedy (3)"
0,0,0,65,63,56,"greedy (3)"
0,0,0,26,33,28,"greedy (3)"
0,0,0,51,48,40,"greedy (3)"
0,0,0,32,31,29,"greedy (3)"
0,0,0,18,18,16,"greedy (3)"
0,0,0,24,27,21,"greedy (3)"
0,0,0,9,7,11,"greedy (3)"
0,0,0,16,14,11,"greedy (3)"
0,0,0,51,49,38,"greedy (3)"
0,0,0,16,15,15,"greedy (3)"
0,0,0,42,44,48,"greedy (3)"
0,0,0,49,48,43,"greedy (3)"
0,0,0,4,4,3,"greedy (3)"
0,0,0,4,6,6,"greedy (3)"
0,0,0,23,20,21,"greedy (3)"
0,0,0,57,48,54,"greedy (3)"
0,0,0,17,16,9,"greedy (3)"
0,0,0,4,6,7,"greedy (3)"
0,0,0,35,25,36,"greedy (3)"
0,0,0,46,44,45,"greedy (3)"
0,0,0,94,87,80,"greedy (3)"
0,0,0,4,2,2,"greedy (3)"
0,0,0,15,19,18,"greedy (3)"
0,0,0,12,8,11,"greedy (3)"
0,0,0,27,30,29,"greedy (3)"
0,0,0,11,15,6,"greedy (3)"
0,0,0,23,23,18,"greedy (3)"
0,0,0,606,605,604,"greedy (3)"
0,0,0,15,18,8,"greedy (3)"
0,0,0,355,356,358,"greedy (3)"
0,0,0,52,45,52,"greedy (3)"
0,0,0,23,25,21,"greedy (3)"
0,0,0,6,5,4,"greedy (3)"
0,0,0,6,8,4,"greedy (3)"
0,0,0,22,14,19,"greedy (3)"
0,0,0,291,287,294,"greedy (3)"
0,0,0,14,27,27,"greedy (3)"
0,0,0,72,76,76,"greedy (3)"
0,0,0,26,25,21,"greedy (3)"
0,0,0,22,15,27,"greedy (3)"
0,0,0,26,11,22,"greedy (3)"
0,0,0,21,28,28,"greedy (3)"
0,0,0,23,24,17,"greedy (3)"
0,0,0,57,59,62,"greedy (3)"
0,0,0,19,18,3,"greedy (3)"
0,0,0,7,3,7,"greedy (3)"
0,0,0,38,41,52,"greedy (3)"
0,0,0,58,61,63,"greedy (3)"
0,0,0,41,40,34,"greedy (3)"
0,0,0,6,20,15,"greedy (3)"
0,0,0,24,21,24,"greedy (3)"
0,0,0,12,9,6,"greedy (3)"
0,0,0,66,58,65,"greedy (3)"
0,0,0,36,37,36,"greedy (3)"
0,0,0,31,33,25,"greedy (3)"
0,0,0,30,24,32,"greedy (3)"
0,0,0,151,149,151,"greedy (3)"
0,0,0,80,73,85,"greedy (3)"
0,0,0,13,27,31,"greedy (3)"
0,0,0,4,6,6,"greedy (3)"
0,0,0,12,23,22,"greedy (3)"
0,0,0,10,9,2,"greedy (3)"
0,0,0,3,7,9,"greedy (3)"
0,0,0,237,240,240,"greedy (3)"
0,0,0,2,8,3,"greedy (3)"
0,0,0,153,148,154,"greedy (3)"
0,0,0,20,10,21,"greedy (3)"
0,0,0,31,29,36,"greedy (3)"
0,0,0,25,26,22,"greedy (3)"
0,0,0,14,13,9,"greedy (3)"
0,0,0,47,52,49,"greedy (3)"
0,0,0,20,21,18,"greedy (3)"
0,0,0,5,3,2,"greedy (3)"
0,0,0,59,57,55,"greedy (3)"
0,0,0,19,17,20,"greedy (3)"
0,0,0,17,20,13,"greedy (3)"
0,0,0,23,22,17,"greedy (3)"
0,0,0,21,22,17,"greedy (3)"
0,0,0,23,19,22,"greedy (3)"
0,0,0,64,60,65,"greedy (3)"
0,0,0,15,11,13,"greedy (3)"
0,0,0,35,25,36,"greedy (3)"
0,0,0,15,17,19,"greedy (3)"
0,0,0,10,20,19,"greedy (3)"
0,0,0,18,14,9,"greedy (3)"
0,0,0,102,69,99,"greedy (3)"
346,134,307,431,648,1000,"greedy (3)"
0,0,0,35,44,43,"greedy (3)"
0,0,0,11,12,8,"greedy (3)"
0,0,0,27,28,29,"greedy (3)"
0,0,0,9,3,4,"greedy (3)"
0,0,0,32,32,26,"greedy (3)"
0,0,0,23,17,22,"greedy (3)"
0,0,0,144,142,138,"greedy (3)"
0,0,0,31,34,34,"greedy (3)"
0,0,0,56,59,58,"greedy (3)"
0,0,0,27,28,27,"greedy (3)"
0,0,0,9,7,8,"greedy (3)"
0,0,0,15,17,17,"greedy (3)"
0,0,0,60,60,60,"greedy (3)"
0,0,0,21,24,14,"greedy (3)"
0,0,0,78,83,83,"greedy (3)"
0,0,0,11,6,6,"greedy (3)"
0,0,0,61,68,55,"greedy (3)"
0,0,0,6,7,7,"greedy (3)"
0,0,0,31,36,35,"greedy (3)"
0,0,0,13,11,7,"greedy (3)"
0,0,0,16,13,18,"greedy (3)"
0,0,0,32,30,31,"greedy (3)"
0,0,0,65,67,69,"greedy (3)"
0,0,0,34,36,37,"greedy (3)"
0,0,0,7,11,13,"greedy (3)"
0,0,0,20,27,28,"greedy (3)"
0,0,0,8,10,7,"greedy (3)"
0,0,0,113,106,109,"greedy (3)"
0,0,0,52,57,57,"greedy (3)"
0,0,0,107,109,113,"greedy (3)"
0,0,0,78,81,82,"greedy (3)"
0,0,0,11,15,14,"greedy (3)"
0,0,0,18,25,22,"greedy (3)"
0,0,0,5,3,3,"greedy (3)"
0,0,0,211,208,209,"greedy (3)"
0,0,0,55,55,43,"greedy (3)"
0,0,0,11,8,8,"greedy (3)"
0,0,0,20,27,21,"greedy (3)"
0,0,0,29,29,31,"greedy (3)"
0,0,0,58,56,57,"greedy (3)"
0,0,0,15,15,5,"greedy (3)"
0,0,0,38,38,28,"greedy (3)"
0,0,0,39,38,35,"greedy (3)"
0,0,0,21,22,22,"greedy (3)"
0,0,0,18,17,17,"greedy (3)"
0,0,0,85,82,81,"greedy (3)"
0,0,0,11,15,17,"greedy (3)"
0,0,0,14,15,17,"greedy (3)"
0,0,0,21,6,19,"greedy (3)"
0,0,0,14,21,20,"greedy (3)"
0,0,0,23,21,25,"greedy (3)"
0,0,0,23,25,19,"greedy (3)"
0,0,0,12,13,9,"greedy (3)"
0,0,0,78,81,82,"greedy (3)"
0,0,0,182,170,184,"greedy (3)"
0,0,0,8,3,4,"greedy (3)"
0,0,0,23,25,18,"greedy (3)"
0,0,0,91,92,81,"greedy (3)"
0,0,0,17,19,24,"greedy (3)"
0,0,0,7,5,9,"greedy (3)"
0,0,0,8,12,11,"greedy (3)"
0,0,0,28,25,27,"greedy (3)"
0,0,0,87,86,75,"greedy (3)"
0,0,0,6,5,9,"greedy (3)"
0,0,0,2,12,6,"greedy (3)"
0,0,0,25,14,24,"greedy (3)"
0,0,0,22,24,15,"greedy (3)"
0,0,0,13,17,22,"greedy (3)"
0,0,0,38,37,29,"greedy (3)"
0,0,0,30,33,32,"greedy (3)"
0,0,0,57,56,52,"greedy (3)"
0,0,0,27,18,31,"greedy (3)"
0,0,0,27,23,26,"greedy (3)"
0,0,0,26,25,23,"greedy (3)"
0,0,0,23,49,54,"greedy (3)"
0,0,0,30,27,22,"greedy (3)"
0,0,0,13,14,17,"greedy (3)"
0,0,0,39,30,37,"greedy (3)"
0,0,0,18,14,19,"greedy (3)"
0,0,0,21,17,22,"greedy (3)"
0,0,0,39,38,36,"greedy (3)"
0,0,0,66,68,68,"greedy (3)"
0,0,0,23,24,24,"greedy (3)"
0,0,0,28,23,26,"greedy (3)"
0,0,0,19,33,31,"greedy (3)"
0,0,0,16,19,24,"greedy (3)"
0,0,0,19,17,15,"greedy (3)"
0,0,0,31,31,25,"greedy (3)"
0,0,0,37,50,44,"greedy (3)"
0,0,0,14,19,17,"greedy (3)"
0,0,0,25,25,19,"greedy (3)"
0,0,0,37,32,38,"greedy (3)"
0,0,0,63,65,62,"greedy (3)"
0,0,0,20,5,25,"greedy (3)"
0,0,0,471,463,472,"greedy (3)"
0,0,0,20,21,13,"greedy (3)"
0,0,0,99,87,99,"greedy (3)"
0,0,0,13,17,10,"greedy (3)"
0,0,0,2,7,7,"greedy (3)"
0,0,0,16,32,35,"greedy (3)"
0,0,0,64,61,52,"greedy (3)"
0,0,0,28,38,38,"greedy (3)"
0,0,0,32,32,27,"greedy (3)"
0,0,0,109,113,111,"greedy (3)"
0,0,0,3,4,6,"greedy (3)"
0,0,0,90,70,90,"greedy (3)"
0,0,0,17,21,5,"greedy (3)"
285,127,196,1000,853,818,"greedy (3)"
0,0,0,21,19,22,"greedy (3)"
0,0,0,51,52,48,"greedy (3)"
0,0,0,15,14,8,"greedy (3)"
0,0,0,23,17,25,"greedy (3)"
0,0,0,13,11,8,"greedy (3)"
0,0,0,18,23,21,"greedy (3)"
0,0,0,45,49,55,"greedy (3)"
0,0,0,22,18,22,"greedy (3)"
0,0,0,32,30,33,"greedy (3)"
0,0,0,30,34,35,"greedy (3)"
0,0,0,15,8,15,"greedy (3)"
0,0,0,12,8,11,"greedy (3)"
0,0,0,23,15,22,"greedy (3)"
0,0,0,33,31,31,"greedy (3)"
0,0,0,15,6,19,"greedy (3)"
0,0,0,4,10,12,"greedy (3)"
0,0,0,8,15,18,"greedy (3)"
0,0,0,64,60,62,"greedy (3)"
0,0,0,90,95,86,"greedy (3)"
0,0,0,24,17,14,"greedy (3)"
0,0,0,2,5,3,"greedy (3)"
0,0,0,36,34,28,"greedy (3)"
0,0,0,52,36,53,"greedy (3)"
0,0,0,29,28,30,"greedy (3)"
0,0,0,16,20,20,"greedy (3)"
0,0,0,9,12,13,"greedy (3)"
0,0,0,34,33,34,"greedy (3)"
0,0,0,509,510,508,"greedy (3)"
0,0,0,5,2,5,"greedy (3)"
0,0,0,40,41,35,"greedy (3)"
0,0,0,11,20,22,"greedy (3)"
0,0,0,554,561,561,"greedy (3)"
0,0,0,22,15,21,"greedy (3)"
0,0,0,24,27,11,"greedy (3)"
0,0,0,292,285,290,"greedy (3)"
0,0,0,58,55,57,"greedy (3)"
0,0,0,18,22,25,"greedy (3)"
0,0,0,4,16,11,"greedy (3)"
0,0,0,5,13,11,"greedy (3)"
0,0,0,48,45,52,"greedy (3)"
0,0,0,3,3,2,"greedy (3)"
0,0,0,21,21,19,"greedy (3)"
0,0,0,33,33,30,"greedy (3)"
0,0,0,22,20,17,"greedy (3)"
0,0,0,30,30,26,"greedy (3)"
0,0,0,12,14,15,"greedy (3)"
0,0,0,23,18,25,"greedy (3)"
0,0,0,43,42,33,"greedy (3)"
0,0,0,21,17,20,"greedy (3)"
0,0,0,5,2,4,"greedy (3)"
0,0,0,90,94,89,"greedy (3)"
0,0,0,78,89,89,"greedy (3)"
0,0,0,92,96,94,"greedy (3)"
0,0,0,9,11,12,"greedy (3)"
0,0,0,9,14,15,"greedy (3)"
0,0,0,15,9,17,"greedy (3)"
0,0,0,4,2,6,"greedy (3)"
0,0,0,21,17,18,"greedy (3)"
0,0,0,90,82,89,"greedy (3)"
0,0,0,47,45,50,"greedy (3)"
0,0,0,58,44,64,"greedy (3)"
0,0,0,11,20,21,"greedy (3)"
0,0,0,11,12,8,"greedy (3)"
0,0,0,19,18,13,"greedy (3)"
0,0,0,25,18,24,"greedy (3)"
0,0,0,16,17,13,"greedy (3)"
0,0,0,8,6,4,"greedy (3)"
0,0,0,178,172,179,"greedy (3)"
0,0,0,266,250,273,"greedy (3)"
0,0,0,9,4,12,"greedy (3)"
0,0,0,30,35,33,"greedy (3)"
0,0,0,24,20,22,"greedy (3)"
0,0,0,40,43,39,"greedy (3)"
0,0,0,288,285,283,"greedy (3)"
0,0,0,32,28,36,"greedy (3)"
0,0,0,4,12,12,"greedy (3)"
0,0,0,14,10,12,"greedy (3)"
0,0,0,15,10,5,"greedy (3)"
0,0,0,27,22,28,"greedy (3)"
0,0,0,61,43,55,"greedy (3)"
0,0,0,114,111,115,"greedy (3)"
0,0,0,23,22,19,"greedy (3)"
0,0,0,380,384,387,"greedy (3)"
0,0,0,10,9,7,"greedy (3)"
0,0,0,27,23,22,"greedy (3)"
0,0,0,30,28,32,"greedy (3)"
0,0,0,42,37,39,"greedy (3)"
0,0,0,45,45,44,"greedy (3)"
0,0,0,38,43,44,"greedy (3)"
0,0,0,21,17,11,"greedy (3)"
0,0,0,37,35,37,"greedy (3)"
0,0,0,2,2,7,"greedy (3)"
0,0,0,67,70,65,"greedy (3)"
0,0,0,217,217,205,"greedy (3)"
0,0,0,14,16,12,"greedy (3)"
0,0,0,3,7,5,"greedy (3)"
0,0,0,62,65,62,"greedy (3)"
0,0,0,33,26,35,"greedy (3)"
0,0,0,53,48,51,"greedy (3)"
0,0,0,30,29,25,"greedy (3)"
0,0,0,46,51,52,"greedy (3)"
0,0,0,262,263,261,"greedy (3)"
0,0,0,17,19,15,"greedy (3)"
0,0,0,5,11,2,"greedy (3)"
0,0,0,22,22,20,"greedy (3)"
0,0,0,6,10,12,"greedy (3)"
0,0,0,49,53,51,"greedy (3)"
0,0,0,146,147,144,"greedy (3)"
0,0,0,14,14,11,"greedy (3)"
0,0,0,51,43,50,"greedy (3)"
0,0,0,12,15,13,"greedy (3)"
0,0,0,3,3,2,"greedy (3)"
0,0,0,56,57,47,"greedy (3)"
0,0,0,11,9,10,"greedy (3)"
0,0,0,323,323,311,"greedy (3)"
0,0,0,11,16,18,"greedy (3)"
0,0,0,75,72,70,"greedy (3)"
0,0,0,5,16,12,"greedy (3)"
0,0,0,9,2,7,"greedy (3)"
0,0,0,6,7,5,"greedy (3)"
0,0,0,10,8,3,"greedy (3)"
0,0,0,16,13,11,"greedy (3)"
0,0,0,10,5,3,"greedy (3)"
0,0,0,24,31,32,"greedy (3)"
0,0,0,29,19,30,"greedy (3)"
0,0,0,37,35,36,"greedy (3)"
0,0,0,73,76,76,"greedy (3)"
0,0,0,37,34,35,"greedy (3)"
0,0,0,21,23,24,"greedy (3)"
0,0,0,19,17,14,"greedy (3)"
0,0,0,16,11,17,"greedy (3)"
0,0,0,60,55,60,"greedy (3)"
0,0,0,64,61,64,"greedy (3)"
0,0,0,13,21,18,"greedy (3)"
0,0,0,22,33,35,"greedy (3)"
0,0,0,10,3,10,"greedy (3)"
0,0,0,68,67,70,"greedy (3)"
0,0,0,26,23,26,"greedy (3)"
0,0,0,25,24,26,"greedy (3)"
0,0,0,15,12,17,"greedy (3)"
0,0,0,86,81,83,"greedy (3)"
0,0,0,802,801,794,"greedy (3)"
0,0,0,7,8,7,"greedy (3)"
0,0,0,30,35,35,"greedy (3)"
0,0,0,8,3,6,"greedy (3)"
0,0,0,19,20,8,"greedy (3)"
0,0,0,26,24,22,"greedy (3)"
0,0,0,18,26,24,"greedy (3)"
0,0,0,19,19,7,"greedy (3)"
0,0,0,2,11,10,"greedy (3)"
0,0,0,30,31,26,"greedy (3)"
0,0,0,793,793,794,"greedy (3)"
0,0,0,30,23,31,"greedy (3)"
0,0,0,17,11,12,"greedy (3)"
0,0,0,23,15,22,"greedy (3)"
0,0,0,18,17,14,"greedy (3)"
0,0,0,44,36,43,"greedy (3)"
0,0,0,14,22,22,"greedy (3)"
0,0,0,20,17,19,"greedy (3)"
0,0,0,32,23,30,"greedy (3)"
0,0,0,4,8,4,"greedy (3)"
0,0,0,11,4,15,"greedy (3)"
0,0,0,12,17,16,"greedy (3)"
0,0,0,80,74,80,"greedy (3)"
0,0,0,6,18,19,"greedy (3)"
0,0,0,14,16,16,"greedy (3)"
0,0,0,44,46,42,"greedy (3)"
0,0,0,97,112,109,"greedy (3)"
0,0,0,53,73,72,"greedy (3)"
0,0,0,88,89,89,"greedy (3)"
0,0,0,15,8,6,"greedy (3)"
0,0,0,11,16,16,"greedy (3)"
0,0,0,82,83,80,"greedy (3)"
0,0,0,23,21,12,"greedy (3)"
0,0,0,35,33,36,"greedy (3)"
0,0,0,22,24,25,"greedy (3)"
0,0,0,96,93,96,"greedy (3)"
0,0,0,24,27,28,"greedy (3)"
0,0,0,32,32,32,"greedy (3)"
0,0,0,225,211,220,"greedy (3)"
0,0,0,96,93,96,"greedy (3)"
0,0,0,41,39,32,"greedy (3)"
0,0,0,157,156,159,"greedy (3)"
0,0,0,12,9,12,"greedy (3)"
0,0,0,26,13,29,"greedy (3)"
0,0,0,285,295,296,"greedy (3)"
0,0,0,21,18,21,"greedy (3)"
0,0,0,27,36,39,"greedy (3)"
0,0,0,17,15,10,"greedy (3)"
0,0,0,22,24,8,"greedy (3)"
0,0,0,7,12,10,"greedy (3)"
0,0,0,11,8,9,"greedy (3)"
0,0,0,14,15,13,"greedy (3)"
0,0,0,35,27,33,"greedy (3)"
0,0,0,19,16,22,"greedy (3)"
0,0,0,51,37,52,"greedy (3)"
0,0,0,3,10,12,"greedy (3)"
0,0,0,10,22,21,"greedy (3)"
0,0,0,2,6,4,"greedy (3)"
0,0,0,9,7,9,"greedy (3)"
0,0,0,12,22,14,"greedy (3)"
0,0,0,20,24,25,"greedy (3)"
0,0,0,27,29,20,"greedy (3)"
0,0,0,32,41,40,"greedy (3)"
0,0,0,32,34,30,"greedy (3)"
0,0,0,24,20,25,"greedy (3)"
0,0,0,18,17,3,"greedy (3)"
0,0,0,25,22,22,"greedy (3)"
0,0,0,17,18,14,"greedy (3)"
0,0,0,74,70,65,"greedy (3)"
0,0,0,7,7,7,"greedy (3)"
0,0,0,3,3,3,"greedy (3)"
0,0,0,18,22,20,"greedy (3)"
0,0,0,5,7,3,"greedy (3)"
0,0,0,109,124,122,"greedy (3)"
0,0,0,17,18,19,"greedy (3)"
0,0,0,72,74,77,"greedy (3)"
0,0,0,18,21,15,"greedy (3)"
0,0,0,943,944,942,"greedy (3)"
0,0,0,157,157,150,"greedy (3)"
0,0,0,244,244,240,"greedy (3)"
0,0,0,38,35,34,"greedy (3)"
0,0,0,73,69,71,"greedy (3)"
0,0,0,30,35,38,"greedy (3)"
0,0,0,25,32,30,"greedy (3)"
0,0,0,5,10,6,"greedy (3)"
0,0,0,24,10,22,"greedy (3)"
0,0,0,8,17,20,"greedy (3)"
0,0,0,17,21,23,"greedy (3)"
0,0,0,16,16,16,"greedy (3)"
0,0,0,35,39,43,"greedy (3)"
0,0,0,10,18,19,"greedy (3)"
0,0,0,7,11,12,"greedy (3)"
0,0,0,26,27,20,"greedy (3)"
0,0,0,29,14,35,"greedy (3)"
0,0,0,20,18,20,"greedy (3)"
0,0,0,65,64,57,"greedy (3)"
0,0,0,23,21,19,"greedy (3)"
0,0,0,21,21,21,"greedy (3)"
0,0,0,4,13,16,"greedy (3)"
0,0,0,32,14,25,"greedy (3)"
0,0,0,20,27,27,"greedy (3)"
0,0,0,4,10,11,"greedy (3)"
0,0,0,28,30,29,"greedy (3)"
0,0,0,24,17,28,"greedy (3)"
0,0,0,14,11,14,"greedy (3)"
0,0,0,16,10,13,"greedy (3)"
0,0,0,10,12,10,"greedy (3)"
0,0,0,26,24,28,"greedy (3)"
0,0,0,12,11,12,"greedy (3)"
0,0,0,20,22,16,"greedy (3)"
0,0,0,7,10,10,"greedy (3)"
0,0,0,34,34,29,"greedy (3)"
0,0,0,7,4,6,"greedy (3)"
0,0,0,13,16,4,"greedy (3)"
0,0,0,35,37,22,"greedy (3)"
0,0,0,16,10,15,"greedy (3)"
0,0,0,36,48,47,"greedy (3)"
