"cdf","time","condition"
1,2,"standard"
0.9456,3,"standard"
0.90015,4,"standard"
0.86245,5,"standard"
0.8308,6,"standard"
0.79835,7,"standard"
0.77015,8,"standard"
0.7432,9,"standard"
0.71725,10,"standard"
0.6946,11,"standard"
0.67445,12,"standard"
0.65765,13,"standard"
0.64045,14,"standard"
0.62505,15,"standard"
0.61205,16,"standard"
0.59715,17,"standard"
0.58305,18,"standard"
0.5706,19,"standard"
0.56055,20,"standard"
0.54895,21,"standard"
0.5392,22,"standard"
0.5305,23,"standard"
0.522,24,"standard"
0.51265,25,"standard"
0.5042,26,"standard"
0.4962,27,"standard"
0.48845,28,"standard"
0.48115,29,"standard"
0.4752,30,"standard"
0.46865,31,"standard"
0.46295,32,"standard"
0.45755,33,"standard"
0.45255,34,"standard"
0.44685,35,"standard"
0.44215,36,"standard"
0.43695,37,"standard"
0.43155,38,"standard"
0.4271,39,"standard"
0.4225,40,"standard"
0.41825,41,"standard"
0.41415,42,"standard"
0.40995,43,"standard"
0.4059,44,"standard"
0.4018,45,"standard"
0.3976,46,"standard"
0.39345,47,"standard"
0.38965,48,"standard"
0.38705,49,"standard"
0.383,50,"standard"
0.37975,51,"standard"
0.37735,52,"standard"
0.3738,53,"standard"
0.37055,54,"standard"
0.36765,55,"standard"
0.36535,56,"standard"
0.36265,57,"standard"
0.35985,58,"standard"
0.3576,59,"standard"
0.35495,60,"standard"
0.35255,61,"standard"
0.3499,62,"standard"
0.34775,63,"standard"
0.3449,64,"standard"
0.3423,65,"standard"
0.33945,66,"standard"
0.33675,67,"standard"
0.33485,68,"standard"
0.33235,69,"standard"
0.33065,70,"standard"
0.32855,71,"standard"
0.32605,72,"standard"
0.32395,73,"standard"
0.3219,74,"standard"
0.3201,75,"standard"
0.31835,76,"standard"
0.31685,77,"standard"
0.31495,78,"standard"
0.3131,79,"standard"
0.31135,80,"standard"
0.30975,81,"standard"
0.30795,82,"standard"
0.30605,83,"standard"
0.3041,84,"standard"
0.30175,85,"standard"
0.3001,86,"standard"
0.2977,87,"standard"
0.29605,88,"standard"
0.2943,89,"standard"
0.29325,90,"standard"
0.292,91,"standard"
0.2906,92,"standard"
0.289,93,"standard"
0.28775,94,"standard"
0.28595,95,"standard"
0.28415,96,"standard"
0.28285,97,"standard"
0.28155,98,"standard"
0.28025,99,"standard"
0.27885,100,"standard"
0.27765,101,"standard"
0.27645,102,"standard"
0.27475,103,"standard"
0.2735,104,"standard"
0.2724,105,"standard"
0.2714,106,"standard"
0.27045,107,"standard"
0.26905,108,"standard"
0.2676,109,"standard"
0.2661,110,"standard"
0.26475,111,"standard"
0.264,112,"standard"
0.26275,113,"standard"
0.26205,114,"standard"
0.2609,115,"standard"
0.25985,116,"standard"
0.25885,117,"standard"
0.2573,118,"standard"
0.256,119,"standard"
0.25485,120,"standard"
0.2537,121,"standard"
0.25265,122,"standard"
0.2515,123,"standard"
0.2504,124,"standard"
0.24945,125,"standard"
0.24845,126,"standard"
0.24745,127,"standard"
0.24625,128,"standard"
0.24555,129,"standard"
0.24495,130,"standard"
0.2437,131,"standard"
0.2427,132,"standard"
0.2421,133,"standard"
0.24125,134,"standard"
0.24045,135,"standard"
0.2396,136,"standard"
0.2386,137,"standard"
0.2378,138,"standard"
0.2366,139,"standard"
0.23615,140,"standard"
0.235,141,"standard"
0.2343,142,"standard"
0.23335,143,"standard"
0.2325,144,"standard"
0.232,145,"standard"
0.23115,146,"standard"
0.2296,147,"standard"
0.2286,148,"standard"
0.2278,149,"standard"
0.2272,150,"standard"
0.2262,151,"standard"
0.2255,152,"standard"
0.22495,153,"standard"
0.2242,154,"standard"
0.22335,155,"standard"
0.2226,156,"standard"
0.222,157,"standard"
0.2212,158,"standard"
0.2207,159,"standard"
0.22,160,"standard"
0.21945,161,"standard"
0.21875,162,"standard"
0.21785,163,"standard"
0.2172,164,"standard"
0.21675,165,"standard"
0.21615,166,"standard"
0.21545,167,"standard"
0.21495,168,"standard"
0.2144,169,"standard"
0.2135,170,"standard"
0.21275,171,"standard"
0.21225,172,"standard"
0.2118,173,"standard"
0.21125,174,"standard"
0.2106,175,"standard"
0.21005,176,"standard"
0.20985,177,"standard"
0.20925,178,"standard"
0.20865,179,"standard"
0.2081,180,"standard"
0.20745,181,"standard"
0.20705,182,"standard"
0.2067,183,"standard"
0.2062,184,"standard"
0.2054,185,"standard"
0.20485,186,"standard"
0.2043,187,"standard"
0.2037,188,"standard"
0.2035,189,"standard"
0.2028,190,"standard"
0.20245,191,"standard"
0.20175,192,"standard"
0.2013,193,"standard"
0.20085,194,"standard"
0.20045,195,"standard"
0.19995,196,"standard"
0.1997,197,"standard"
0.19915,198,"standard"
0.1988,199,"standard"
0.19825,200,"standard"
0.19795,201,"standard"
0.1977,202,"standard"
0.1971,203,"standard"
0.19645,204,"standard"
0.19585,205,"standard"
0.19575,206,"standard"
0.1954,207,"standard"
0.19505,208,"standard"
0.1943,209,"standard"
0.1938,210,"standard"
0.19335,211,"standard"
0.1931,212,"standard"
0.1929,213,"standard"
0.1926,214,"standard"
0.19235,215,"standard"
0.19195,216,"standard"
0.19175,217,"standard"
0.19125,218,"standard"
0.19065,219,"standard"
0.19045,220,"standard"
0.19005,221,"standard"
0.18965,222,"standard"
0.1894,223,"standard"
0.1891,224,"standard"
0.1886,225,"standard"
0.18835,226,"standard"
0.1877,227,"standard"
0.1876,228,"standard"
0.187,229,"standard"
0.18645,230,"standard"
0.18595,231,"standard"
0.1855,232,"standard"
0.18545,233,"standard"
0.1852,234,"standard"
0.18495,235,"standard"
0.1847,236,"standard"
0.1844,237,"standard"
0.18415,238,"standard"
0.1836,239,"standard"
0.1829,240,"standard"
0.1824,241,"standard"
0.18205,242,"standard"
0.18145,243,"standard"
0.1812,244,"standard"
0.1809,245,"standard"
0.18075,246,"standard"
0.18045,247,"standard"
0.18005,248,"standard"
0.17975,249,"standard"
0.1793,250,"standard"
0.17875,251,"standard"
0.1785,252,"standard"
0.17805,253,"standard"
0.17775,254,"standard"
0.1774,255,"standard"
0.1772,256,"standard"
0.17655,257,"standard"
0.17625,258,"standard"
0.176,259,"standard"
0.1756,260,"standard"
0.1752,261,"standard"
0.1748,262,"standard"
0.1742,263,"standard"
0.17375,264,"standard"
0.1734,265,"standard"
0.173,266,"standard"
0.17275,267,"standard"
0.1722,268,"standard"
0.1718,269,"standard"
0.1714,270,"standard"
0.1712,271,"standard"
0.17085,272,"standard"
0.17055,273,"standard"
0.1701,274,"standard"
0.1699,275,"standard"
0.16955,276,"standard"
0.16925,277,"standard"
0.16885,278,"standard"
0.16865,279,"standard"
0.16825,280,"standard"
0.16795,281,"standard"
0.16745,282,"standard"
0.16705,283,"standard"
0.1668,284,"standard"
0.1664,285,"standard"
0.1661,286,"standard"
0.16575,287,"standard"
0.16515,288,"standard"
0.16485,289,"standard"
0.16445,290,"standard"
0.16415,291,"standard"
0.16385,292,"standard"
0.1634,293,"standard"
0.1628,294,"standard"
0.1623,295,"standard"
0.16205,296,"standard"
0.16155,297,"standard"
0.161,298,"standard"
0.16065,299,"standard"
0.1605,300,"standard"
0.16005,301,"standard"
0.15965,302,"standard"
0.1596,303,"standard"
0.15945,304,"standard"
0.15935,305,"standard"
0.159,306,"standard"
0.15845,307,"standard"
0.1583,308,"standard"
0.1581,309,"standard"
0.1578,310,"standard"
0.1575,311,"standard"
0.1573,312,"standard"
0.15695,313,"standard"
0.1567,314,"standard"
0.15655,315,"standard"
0.15625,316,"standard"
0.15565,317,"standard"
0.15535,318,"standard"
0.15485,319,"standard"
0.15465,320,"standard"
0.15435,321,"standard"
0.154,322,"standard"
0.1538,323,"standard"
0.1535,324,"standard"
0.1532,325,"standard"
0.15285,326,"standard"
0.1527,327,"standard"
0.15245,328,"standard"
0.15235,329,"standard"
0.1522,330,"standard"
0.15205,331,"standard"
0.15175,332,"standard"
0.15105,333,"standard"
0.1507,334,"standard"
0.1503,335,"standard"
0.15015,336,"standard"
0.14995,337,"standard"
0.1493,338,"standard"
0.14895,339,"standard"
0.1488,340,"standard"
0.14855,341,"standard"
0.1483,342,"standard"
0.14795,343,"standard"
0.1478,344,"standard"
0.1475,345,"standard"
0.14725,346,"standard"
0.1471,347,"standard"
0.1468,348,"standard"
0.1465,349,"standard"
0.1462,350,"standard"
0.1459,351,"standard"
0.1455,352,"standard"
0.14515,353,"standard"
0.1446,354,"standard"
0.14425,355,"standard"
0.1439,356,"standard"
0.1434,357,"standard"
0.1431,358,"standard"
0.14275,359,"standard"
0.14245,360,"standard"
0.14215,361,"standard"
0.14185,362,"standard"
0.14165,363,"standard"
0.14155,364,"standard"
0.14135,365,"standard"
0.1411,366,"standard"
0.14095,367,"standard"
0.14075,368,"standard"
0.14055,369,"standard"
0.14015,370,"standard"
0.1398,371,"standard"
0.1396,372,"standard"
0.1394,373,"standard"
0.13905,374,"standard"
0.1387,375,"standard"
0.13845,376,"standard"
0.13825,377,"standard"
0.1381,378,"standard"
0.13785,379,"standard"
0.13755,380,"standard"
0.13725,381,"standard"
0.13695,382,"standard"
0.13685,383,"standard"
0.1366,384,"standard"
0.13635,385,"standard"
0.1359,386,"standard"
0.13565,387,"standard"
0.13535,388,"standard"
0.135,389,"standard"
0.1347,390,"standard"
0.1344,391,"standard"
0.13425,392,"standard"
0.13395,393,"standard"
0.1337,394,"standard"
0.13355,395,"standard"
0.13325,396,"standard"
0.13295,397,"standard"
0.1327,398,"standard"
0.1326,399,"standard"
0.1323,400,"standard"
0.13195,401,"standard"
0.13165,402,"standard"
0.1314,403,"standard"
0.1313,404,"standard"
0.131,405,"standard"
0.1309,406,"standard"
0.1307,407,"standard"
0.1304,408,"standard"
0.13005,409,"standard"
0.12985,410,"standard"
0.12965,411,"standard"
0.12925,412,"standard"
0.12875,413,"standard"
0.1283,414,"standard"
0.1281,415,"standard"
0.1277,416,"standard"
0.12755,417,"standard"
0.12735,418,"standard"
0.12705,419,"standard"
0.127,420,"standard"
0.1268,421,"standard"
0.1267,422,"standard"
0.12655,423,"standard"
0.1264,424,"standard"
0.12615,425,"standard"
0.12605,426,"standard"
0.1258,427,"standard"
0.12545,428,"standard"
0.1252,429,"standard"
0.125,430,"standard"
0.1246,431,"standard"
0.12445,432,"standard"
0.1241,433,"standard"
0.1238,434,"standard"
0.12365,435,"standard"
0.12325,436,"standard"
0.12295,437,"standard"
0.12275,438,"standard"
0.12255,439,"standard"
0.12235,440,"standard"
0.12215,441,"standard"
0.12175,442,"standard"
0.12145,443,"standard"
0.12135,444,"standard"
0.121,445,"standard"
0.12075,446,"standard"
0.1205,447,"standard"
0.12025,448,"standard"
0.12,449,"standard"
0.1198,450,"standard"
0.11945,451,"standard"
0.11915,452,"standard"
0.11875,453,"standard"
0.11835,454,"standard"
0.1179,455,"standard"
0.1178,456,"standard"
0.1175,457,"standard"
0.1173,458,"standard"
0.11705,459,"standard"
0.11695,460,"standard"
0.1167,461,"standard"
0.1165,462,"standard"
0.11625,463,"standard"
0.1159,464,"standard"
0.1157,465,"standard"
0.1156,466,"standard"
0.1155,468,"standard"
0.1153,469,"standard"
0.1151,470,"standard"
0.11485,471,"standard"
0.11465,472,"standard"
0.1144,473,"standard"
0.11435,474,"standard"
0.11415,475,"standard"
0.11395,476,"standard"
0.1137,477,"standard"
0.11345,478,"standard"
0.1132,479,"standard"
0.1128,480,"standard"
0.11255,481,"standard"
0.1124,482,"standard"
0.11215,483,"standard"
0.1121,484,"standard"
0.1118,485,"standard"
0.1114,486,"standard"
0.1112,487,"standard"
0.11115,488,"standard"
0.1111,490,"standard"
0.11075,491,"standard"
0.1107,492,"standard"
0.11055,493,"standard"
0.11035,494,"standard"
0.1103,495,"standard"
0.1102,496,"standard"
0.10995,497,"standard"
0.10965,498,"standard"
0.1094,499,"standard"
0.1092,500,"standard"
0.109,501,"standard"
0.10865,502,"standard"
0.10845,503,"standard"
0.1083,504,"standard"
0.10805,505,"standard"
0.108,506,"standard"
0.1078,507,"standard"
0.1075,508,"standard"
0.10735,509,"standard"
0.1071,510,"standard"
0.1067,511,"standard"
0.1065,512,"standard"
0.10625,513,"standard"
0.10605,514,"standard"
0.10595,515,"standard"
0.10585,516,"standard"
0.1057,517,"standard"
0.1055,518,"standard"
0.1053,519,"standard"
0.10515,520,"standard"
0.10495,521,"standard"
0.10475,522,"standard"
0.10445,523,"standard"
0.1043,524,"standard"
0.104,525,"standard"
0.1039,526,"standard"
0.10375,527,"standard"
0.10355,528,"standard"
0.1033,529,"standard"
0.10285,530,"standard"
0.1027,531,"standard"
0.10255,532,"standard"
0.1023,533,"standard"
0.10205,534,"standard"
0.1015,535,"standard"
0.1012,536,"standard"
0.10095,537,"standard"
0.1007,538,"standard"
0.10055,539,"standard"
0.10025,540,"standard"
0.09995,541,"standard"
0.0996,542,"standard"
0.09895,543,"standard"
0.09875,545,"standard"
0.09855,546,"standard"
0.0983,547,"standard"
0.09805,548,"standard"
0.0977,549,"standard"
0.0975,550,"standard"
0.09745,551,"standard"
0.09725,552,"standard"
0.09705,553,"standard"
0.09675,554,"standard"
0.0966,555,"standard"
0.09645,556,"standard"
0.09625,557,"standard"
0.09615,558,"standard"
0.096,559,"standard"
0.0959,560,"standard"
0.0954,561,"standard"
0.09515,562,"standard"
0.0949,563,"standard"
0.0946,564,"standard"
0.09425,565,"standard"
0.09415,566,"standard"
0.09405,567,"standard"
0.0939,568,"standard"
0.09365,569,"standard"
0.0936,570,"standard"
0.09355,571,"standard"
0.09325,573,"standard"
0.09305,574,"standard"
0.093,575,"standard"
0.09275,576,"standard"
0.0926,577,"standard"
0.09255,578,"standard"
0.09235,579,"standard"
0.09205,581,"standard"
0.0919,582,"standard"
0.09165,583,"standard"
0.09135,584,"standard"
0.0913,585,"standard"
0.0912,586,"standard"
0.0911,587,"standard"
0.0908,588,"standard"
0.09055,589,"standard"
0.0903,590,"standard"
0.0902,591,"standard"
0.0901,592,"standard"
0.08995,593,"standard"
0.08965,594,"standard"
0.0895,595,"standard"
0.08935,596,"standard"
0.08905,597,"standard"
0.0889,598,"standard"
0.08865,599,"standard"
0.08855,601,"standard"
0.0884,602,"standard"
0.08825,603,"standard"
0.08815,604,"standard"
0.08795,605,"standard"
0.0878,606,"standard"
0.08765,607,"standard"
0.0876,608,"standard"
0.0873,609,"standard"
0.0871,610,"standard"
0.087,611,"standard"
0.08695,612,"standard"
0.08675,613,"standard"
0.0865,614,"standard"
0.08625,615,"standard"
0.0861,616,"standard"
0.086,617,"standard"
0.08585,618,"standard"
0.0857,619,"standard"
0.08535,620,"standard"
0.0852,621,"standard"
0.0849,622,"standard"
0.08485,623,"standard"
0.0847,625,"standard"
0.0845,626,"standard"
0.0844,627,"standard"
0.0843,628,"standard"
0.0842,629,"standard"
0.084,630,"standard"
0.0838,632,"standard"
0.08365,633,"standard"
0.08345,634,"standard"
0.0833,635,"standard"
0.08325,636,"standard"
0.0832,637,"standard"
0.083,638,"standard"
0.0828,639,"standard"
0.08265,640,"standard"
0.08235,641,"standard"
0.0823,642,"standard"
0.08215,644,"standard"
0.082,645,"standard"
0.08195,646,"standard"
0.0817,648,"standard"
0.08145,649,"standard"
0.0813,650,"standard"
0.0812,651,"standard"
0.0811,652,"standard"
0.081,653,"standard"
0.08095,655,"standard"
0.08085,656,"standard"
0.08075,657,"standard"
0.0805,658,"standard"
0.08035,659,"standard"
0.0803,660,"standard"
0.08005,661,"standard"
0.08,662,"standard"
0.0799,663,"standard"
0.0798,664,"standard"
0.07965,665,"standard"
0.0796,666,"standard"
0.07945,667,"standard"
0.0794,668,"standard"
0.07915,669,"standard"
0.0788,670,"standard"
0.0785,671,"standard"
0.0783,672,"standard"
0.0782,673,"standard"
0.07815,674,"standard"
0.078,675,"standard"
0.0779,676,"standard"
0.07785,678,"standard"
0.0778,679,"standard"
0.07765,680,"standard"
0.07735,681,"standard"
0.0771,682,"standard"
0.07695,683,"standard"
0.0768,684,"standard"
0.07665,685,"standard"
0.0766,686,"standard"
0.07655,687,"standard"
0.07645,688,"standard"
0.07635,689,"standard"
0.0762,690,"standard"
0.0761,691,"standard"
0.076,692,"standard"
0.07585,693,"standard"
0.0756,694,"standard"
0.07545,695,"standard"
0.07525,696,"standard"
0.07505,697,"standard"
0.0748,698,"standard"
0.0746,699,"standard"
0.0742,700,"standard"
0.07405,701,"standard"
0.07395,704,"standard"
0.07385,705,"standard"
0.07365,706,"standard"
0.07355,707,"standard"
0.07315,708,"standard"
0.073,709,"standard"
0.07295,710,"standard"
0.07285,711,"standard"
0.0728,712,"standard"
0.0726,713,"standard"
0.07255,714,"standard"
0.07245,716,"standard"
0.0722,717,"standard"
0.0721,718,"standard"
0.072,719,"standard"
0.07195,720,"standard"
0.0719,721,"standard"
0.0717,722,"standard"
0.0714,723,"standard"
0.07135,724,"standard"
0.07115,725,"standard"
0.07095,726,"standard"
0.0708,727,"standard"
0.0706,728,"standard"
0.0704,729,"standard"
0.0702,730,"standard"
0.06995,731,"standard"
0.0698,732,"standard"
0.0696,733,"standard"
0.0694,734,"standard"
0.0693,735,"standard"
0.06915,736,"standard"
0.0691,737,"standard"
0.06895,738,"standard"
0.0689,739,"standard"
0.06885,740,"standard"
0.0687,741,"standard"
0.06865,742,"standard"
0.06845,743,"standard"
0.0683,744,"standard"
0.0682,745,"standard"
0.0677,746,"standard"
0.06745,747,"standard"
0.06725,748,"standard"
0.06715,749,"standard"
0.067,750,"standard"
0.06675,751,"standard"
0.0667,752,"standard"
0.0665,753,"standard"
0.06635,754,"standard"
0.0662,755,"standard"
0.066,756,"standard"
0.0657,757,"standard"
0.06555,758,"standard"
0.06545,759,"standard"
0.0652,760,"standard"
0.0651,761,"standard"
0.06495,762,"standard"
0.06455,763,"standard"
0.0644,764,"standard"
0.06425,765,"standard"
0.06405,766,"standard"
0.064,767,"standard"
0.06385,768,"standard"
0.06375,769,"standard"
0.06355,770,"standard"
0.0635,771,"standard"
0.06345,772,"standard"
0.06335,773,"standard"
0.0633,774,"standard"
0.06325,775,"standard"
0.06305,776,"standard"
0.063,777,"standard"
0.06295,780,"standard"
0.06285,781,"standard"
0.0628,782,"standard"
0.06265,783,"standard"
0.0626,784,"standard"
0.06245,785,"standard"
0.0622,786,"standard"
0.06215,787,"standard"
0.062,788,"standard"
0.0619,789,"standard"
0.0617,790,"standard"
0.0616,791,"standard"
0.0614,792,"standard"
0.06125,793,"standard"
0.061,794,"standard"
0.0609,795,"standard"
0.06075,796,"standard"
0.0607,797,"standard"
0.06045,798,"standard"
0.06035,799,"standard"
0.0602,800,"standard"
0.06015,801,"standard"
0.05995,802,"standard"
0.0598,803,"standard"
0.0596,804,"standard"
0.0595,808,"standard"
0.0594,809,"standard"
0.05935,810,"standard"
0.0591,811,"standard"
0.05895,813,"standard"
0.0588,814,"standard"
0.0587,815,"standard"
0.0586,816,"standard"
0.05855,818,"standard"
0.0585,819,"standard"
0.05825,820,"standard"
0.05815,822,"standard"
0.05805,823,"standard"
0.05795,824,"standard"
0.0579,826,"standard"
0.05785,827,"standard"
0.05775,828,"standard"
0.05765,829,"standard"
0.05755,830,"standard"
0.0574,831,"standard"
0.05725,832,"standard"
0.0571,833,"standard"
0.0569,834,"standard"
0.0568,835,"standard"
0.0567,836,"standard"
0.05655,838,"standard"
0.0565,839,"standard"
0.0564,840,"standard"
0.05625,841,"standard"
0.0561,842,"standard"
0.05595,843,"standard"
0.0558,844,"standard"
0.05575,845,"standard"
0.05565,847,"standard"
0.05555,848,"standard"
0.05545,849,"standard"
0.0553,850,"standard"
0.055,851,"standard"
0.05495,852,"standard"
0.05485,853,"standard"
0.0546,854,"standard"
0.0544,855,"standard"
0.05435,856,"standard"
0.0542,857,"standard"
0.0541,858,"standard"
0.05405,859,"standard"
0.0539,860,"standard"
0.05385,861,"standard"
0.0538,862,"standard"
0.0536,863,"standard"
0.0535,864,"standard"
0.05335,865,"standard"
0.0532,866,"standard"
0.0531,867,"standard"
0.05305,869,"standard"
0.05295,873,"standard"
0.0529,874,"standard"
0.05285,875,"standard"
0.0528,876,"standard"
0.05275,877,"standard"
0.0526,879,"standard"
0.05255,880,"standard"
0.0525,881,"standard"
0.05235,882,"standard"
0.0522,883,"standard"
0.05205,884,"standard"
0.052,885,"standard"
0.05195,886,"standard"
0.05185,887,"standard"
0.05165,888,"standard"
0.0515,889,"standard"
0.05145,890,"standard"
0.0514,891,"standard"
0.05135,892,"standard"
0.0513,893,"standard"
0.0511,894,"standard"
0.051,895,"standard"
0.05095,896,"standard"
0.05075,897,"standard"
0.05065,898,"standard"
0.05045,899,"standard"
0.05025,900,"standard"
0.05015,901,"standard"
0.0501,902,"standard"
0.05005,903,"standard"
0.05,904,"standard"
0.04995,905,"standard"
0.04975,907,"standard"
0.04965,908,"standard"
0.0495,909,"standard"
0.04945,910,"standard"
0.04935,912,"standard"
0.0492,913,"standard"
0.0491,915,"standard"
0.049,917,"standard"
0.04875,918,"standard"
0.04865,919,"standard"
0.04855,920,"standard"
0.0484,921,"standard"
0.0483,922,"standard"
0.04825,923,"standard"
0.0482,924,"standard"
0.04795,925,"standard"
0.04765,926,"standard"
0.04755,927,"standard"
0.0475,929,"standard"
0.0474,930,"standard"
0.04735,931,"standard"
0.0473,933,"standard"
0.04715,934,"standard"
0.04705,935,"standard"
0.04695,936,"standard"
0.04675,937,"standard"
0.04665,938,"standard"
0.04655,939,"standard"
0.0465,940,"standard"
0.04645,941,"standard"
0.04625,942,"standard"
0.0462,943,"standard"
0.0461,944,"standard"
0.04605,945,"standard"
0.04595,946,"standard"
0.0459,947,"standard"
0.04575,948,"standard"
0.04565,949,"standard"
0.04555,950,"standard"
0.04535,952,"standard"
0.04515,953,"standard"
0.045,954,"standard"
0.0449,955,"standard"
0.0448,956,"standard"
0.04475,957,"standard"
0.04455,958,"standard"
0.04435,959,"standard"
0.04415,962,"standard"
0.0441,963,"standard"
0.044,964,"standard"
0.04395,965,"standard"
0.0439,966,"standard"
0.04385,967,"standard"
0.04375,969,"standard"
0.0437,970,"standard"
0.04365,971,"standard"
0.0436,972,"standard"
0.04355,973,"standard"
0.0435,974,"standard"
0.04345,975,"standard"
0.04335,976,"standard"
0.04325,977,"standard"
0.0432,978,"standard"
0.04305,979,"standard"
0.043,980,"standard"
0.04295,982,"standard"
0.04285,984,"standard"
0.0428,985,"standard"
0.0427,988,"standard"
0.04265,989,"standard"
0.0425,990,"standard"
0.0424,991,"standard"
0.0423,992,"standard"
0.04225,993,"standard"
0.0421,994,"standard"
0.04205,995,"standard"
0.04195,996,"standard"
0.0418,997,"standard"
0.0417,998,"standard"
0.04135,999,"standard"
0.0413,1000,"standard"
1,2,"no exchange"
0.93105,3,"no exchange"
0.87735,4,"no exchange"
0.8318,5,"no exchange"
0.7906,6,"no exchange"
0.75295,7,"no exchange"
0.71895,8,"no exchange"
0.68825,9,"no exchange"
0.66085,10,"no exchange"
0.6355,11,"no exchange"
0.61175,12,"no exchange"
0.59045,13,"no exchange"
0.57275,14,"no exchange"
0.55515,15,"no exchange"
0.5394,16,"no exchange"
0.52385,17,"no exchange"
0.5112,18,"no exchange"
0.49755,19,"no exchange"
0.4865,20,"no exchange"
0.4746,21,"no exchange"
0.4625,22,"no exchange"
0.4508,23,"no exchange"
0.4415,24,"no exchange"
0.43125,25,"no exchange"
0.4236,26,"no exchange"
0.41525,27,"no exchange"
0.4075,28,"no exchange"
0.4,29,"no exchange"
0.3927,30,"no exchange"
0.3857,31,"no exchange"
0.37895,32,"no exchange"
0.37325,33,"no exchange"
0.3677,34,"no exchange"
0.36245,35,"no exchange"
0.35685,36,"no exchange"
0.3513,37,"no exchange"
0.34665,38,"no exchange"
0.3421,39,"no exchange"
0.33675,40,"no exchange"
0.3323,41,"no exchange"
0.3285,42,"no exchange"
0.3249,43,"no exchange"
0.3204,44,"no exchange"
0.31645,45,"no exchange"
0.3117,46,"no exchange"
0.3083,47,"no exchange"
0.30465,48,"no exchange"
0.30065,49,"no exchange"
0.2974,50,"no exchange"
0.2942,51,"no exchange"
0.29125,52,"no exchange"
0.28825,53,"no exchange"
0.28455,54,"no exchange"
0.28135,55,"no exchange"
0.2778,56,"no exchange"
0.27475,57,"no exchange"
0.27265,58,"no exchange"
0.2696,59,"no exchange"
0.26655,60,"no exchange"
0.2643,61,"no exchange"
0.2622,62,"no exchange"
0.2596,63,"no exchange"
0.2573,64,"no exchange"
0.25455,65,"no exchange"
0.2524,66,"no exchange"
0.25005,67,"no exchange"
0.24825,68,"no exchange"
0.246,69,"no exchange"
0.2437,70,"no exchange"
0.24185,71,"no exchange"
0.2397,72,"no exchange"
0.23695,73,"no exchange"
0.23545,74,"no exchange"
0.234,75,"no exchange"
0.23205,76,"no exchange"
0.2308,77,"no exchange"
0.2293,78,"no exchange"
0.22755,79,"no exchange"
0.2259,80,"no exchange"
0.22415,81,"no exchange"
0.2223,82,"no exchange"
0.22105,83,"no exchange"
0.2196,84,"no exchange"
0.2177,85,"no exchange"
0.2168,86,"no exchange"
0.215,87,"no exchange"
0.21355,88,"no exchange"
0.2119,89,"no exchange"
0.21035,90,"no exchange"
0.20865,91,"no exchange"
0.2074,92,"no exchange"
0.2059,93,"no exchange"
0.2046,94,"no exchange"
0.20325,95,"no exchange"
0.20175,96,"no exchange"
0.2004,97,"no exchange"
0.19905,98,"no exchange"
0.19745,99,"no exchange"
0.19585,100,"no exchange"
0.1949,101,"no exchange"
0.19365,102,"no exchange"
0.1922,103,"no exchange"
0.19115,104,"no exchange"
0.1901,105,"no exchange"
0.1885,106,"no exchange"
0.18735,107,"no exchange"
0.1861,108,"no exchange"
0.1852,109,"no exchange"
0.1845,110,"no exchange"
0.1834,111,"no exchange"
0.18245,112,"no exchange"
0.1816,113,"no exchange"
0.1805,114,"no exchange"
0.1794,115,"no exchange"
0.17845,116,"no exchange"
0.17715,117,"no exchange"
0.17615,118,"no exchange"
0.1751,119,"no exchange"
0.1738,120,"no exchange"
0.17265,121,"no exchange"
0.172,122,"no exchange"
0.17105,123,"no exchange"
0.17005,124,"no exchange"
0.1689,125,"no exchange"
0.1683,126,"no exchange"
0.16755,127,"no exchange"
0.16685,128,"no exchange"
0.16575,129,"no exchange"
0.16465,130,"no exchange"
0.1639,131,"no exchange"
0.1634,132,"no exchange"
0.16275,133,"no exchange"
0.162,134,"no exchange"
0.16095,135,"no exchange"
0.15985,136,"no exchange"
0.15915,137,"no exchange"
0.1585,138,"no exchange"
0.15785,139,"no exchange"
0.15665,140,"no exchange"
0.15585,141,"no exchange"
0.15545,142,"no exchange"
0.1547,143,"no exchange"
0.15415,144,"no exchange"
0.15365,145,"no exchange"
0.15315,146,"no exchange"
0.15275,147,"no exchange"
0.15195,148,"no exchange"
0.1512,149,"no exchange"
0.1502,150,"no exchange"
0.14945,151,"no exchange"
0.14885,152,"no exchange"
0.1479,153,"no exchange"
0.14705,154,"no exchange"
0.14645,155,"no exchange"
0.14605,156,"no exchange"
0.14545,157,"no exchange"
0.14455,158,"no exchange"
0.144,159,"no exchange"
0.14335,160,"no exchange"
0.14285,161,"no exchange"
0.1421,162,"no exchange"
0.1417,163,"no exchange"
0.1409,164,"no exchange"
0.1403,165,"no exchange"
0.1397,166,"no exchange"
0.13915,167,"no exchange"
0.13865,168,"no exchange"
0.13815,169,"no exchange"
0.13775,170,"no exchange"
0.13695,171,"no exchange"
0.13605,172,"no exchange"
0.1354,173,"no exchange"
0.13505,174,"no exchange"
0.13465,175,"no exchange"
0.134,176,"no exchange"
0.13365,177,"no exchange"
0.13315,178,"no exchange"
0.1328,179,"no exchange"
0.1324,180,"no exchange"
0.13205,181,"no exchange"
0.13155,182,"no exchange"
0.1313,183,"no exchange"
0.1307,184,"no exchange"
0.1304,185,"no exchange"
0.12995,186,"no exchange"
0.1294,187,"no exchange"
