"st1","st2","t_fin1","t_fin2","condition"
0,0,84,95,"standard"
0,0,18,20,"standard"
0,0,148,148,"standard"
0,0,41,44,"standard"
0,0,20,7,"standard"
0,0,15,43,"standard"
0,0,4,3,"standard"
0,0,48,36,"standard"
0,0,12,12,"standard"
0,0,19,22,"standard"
0,0,7,13,"standard"
0,0,9,6,"standard"
0,0,14,26,"standard"
0,0,3,8,"standard"
0,0,5,8,"standard"
0,0,43,33,"standard"
0,0,8,21,"standard"
0,0,7,3,"standard"
0,0,63,73,"standard"
0,0,135,127,"standard"
0,0,13,4,"standard"
0,0,32,29,"standard"
0,0,57,55,"standard"
0,0,66,67,"standard"
0,0,11,2,"standard"
64,73,1000,1000,"standard"
0,0,12,374,"standard"
0,0,313,312,"standard"
0,0,8,25,"standard"
0,0,74,358,"standard"
0,0,41,2,"standard"
0,0,6,9,"standard"
0,0,81,85,"standard"
0,0,21,2,"standard"
0,0,8,6,"standard"
0,0,484,437,"standard"
0,0,390,44,"standard"
0,0,113,4,"standard"
0,0,2,5,"standard"
0,0,23,24,"standard"
0,0,718,716,"standard"
0,0,47,20,"standard"
0,0,34,38,"standard"
0,0,52,55,"standard"
0,0,21,22,"standard"
0,0,12,13,"standard"
0,0,22,351,"standard"
0,0,2,197,"standard"
0,0,2,708,"standard"
0,0,13,6,"standard"
0,0,3,35,"standard"
0,0,52,57,"standard"
0,0,8,109,"standard"
0,0,406,408,"standard"
0,0,3,5,"standard"
0,0,7,9,"standard"
0,0,2,2,"standard"
0,0,34,38,"standard"
0,0,735,729,"standard"
0,0,27,29,"standard"
0,0,400,407,"standard"
0,0,2,2,"standard"
0,0,129,92,"standard"
0,0,4,5,"standard"
0,0,39,39,"standard"
0,0,9,3,"standard"
0,0,63,26,"standard"
0,0,28,19,"standard"
0,0,443,444,"standard"
0,0,8,21,"standard"
0,0,11,13,"standard"
0,0,33,28,"standard"
0,0,567,674,"standard"
0,0,242,32,"standard"
0,0,334,326,"standard"
0,0,430,477,"standard"
0,0,10,19,"standard"
0,0,2,38,"standard"
0,0,3,2,"standard"
0,0,166,160,"standard"
0,0,23,2,"standard"
0,0,4,6,"standard"
554,78,1000,1000,"standard"
0,0,10,9,"standard"
0,0,320,320,"standard"
0,0,134,135,"standard"
0,0,683,77,"standard"
0,0,11,6,"standard"
0,0,7,9,"standard"
0,0,51,20,"standard"
0,0,4,3,"standard"
0,0,25,12,"standard"
0,0,41,41,"standard"
0,0,72,81,"standard"
0,0,13,2,"standard"
0,0,2,2,"standard"
0,0,10,5,"standard"
0,0,35,36,"standard"
0,0,12,11,"standard"
0,0,7,20,"standard"
0,0,26,19,"standard"
0,0,45,44,"standard"
0,0,64,65,"standard"
0,0,15,9,"standard"
0,0,164,178,"standard"
0,0,39,3,"standard"
0,0,9,3,"standard"
0,0,519,519,"standard"
0,0,15,6,"standard"
0,0,12,6,"standard"
0,0,10,89,"standard"
161,133,1000,1000,"standard"
0,0,49,47,"standard"
84,346,1000,1000,"standard"
0,0,63,2,"standard"
0,0,111,126,"standard"
0,0,19,438,"standard"
0,0,186,179,"standard"
0,0,2,3,"standard"
0,0,313,256,"standard"
0,0,74,68,"standard"
0,0,16,3,"standard"
0,0,155,7,"standard"
0,0,8,7,"standard"
0,0,106,54,"standard"
0,0,33,33,"standard"
0,0,19,27,"standard"
0,0,94,37,"standard"
0,0,29,34,"standard"
0,0,311,331,"standard"
0,0,14,5,"standard"
0,0,8,26,"standard"
0,0,17,12,"standard"
0,0,280,274,"standard"
0,0,79,76,"standard"
0,0,48,52,"standard"
0,0,37,46,"standard"
0,0,91,107,"standard"
0,0,142,143,"standard"
148,64,1000,1000,"standard"
0,0,222,221,"standard"
0,0,2,2,"standard"
0,0,18,22,"standard"
0,0,246,246,"standard"
0,0,28,26,"standard"
0,0,27,18,"standard"
0,0,359,358,"standard"
0,0,15,22,"standard"
0,0,31,10,"standard"
0,0,13,400,"standard"
0,0,10,774,"standard"
0,0,18,6,"standard"
0,0,107,102,"standard"
0,0,8,2,"standard"
150,107,1000,1000,"standard"
0,0,277,271,"standard"
0,0,189,186,"standard"
181,0,1000,6,"standard"
0,0,10,7,"standard"
0,0,342,342,"standard"
0,0,4,12,"standard"
103,600,1000,1000,"standard"
0,0,434,389,"standard"
0,0,975,965,"standard"
0,0,28,20,"standard"
0,0,37,60,"standard"
0,0,16,14,"standard"
0,0,2,5,"standard"
0,0,5,3,"standard"
0,0,90,8,"standard"
0,0,127,128,"standard"
0,0,26,34,"standard"
0,0,17,19,"standard"
0,0,193,187,"standard"
0,0,763,806,"standard"
0,0,8,8,"standard"
0,0,805,855,"standard"
0,0,18,30,"standard"
0,0,14,16,"standard"
0,0,38,36,"standard"
0,0,84,20,"standard"
0,0,43,216,"standard"
0,0,2,7,"standard"
0,0,45,6,"standard"
0,0,3,2,"standard"
0,0,14,15,"standard"
0,0,232,203,"standard"
0,0,156,162,"standard"
0,0,27,21,"standard"
0,0,3,3,"standard"
0,0,35,41,"standard"
177,193,1000,1000,"standard"
0,0,250,7,"standard"
0,0,24,2,"standard"
0,0,9,7,"standard"
0,0,13,17,"standard"
0,0,8,4,"standard"
0,0,310,308,"standard"
0,0,20,18,"standard"
0,0,73,57,"standard"
0,0,5,6,"standard"
0,0,336,331,"standard"
0,0,2,2,"standard"
0,0,8,6,"standard"
0,0,50,20,"standard"
0,0,43,8,"standard"
0,0,3,8,"standard"
0,0,15,15,"standard"
0,0,34,32,"standard"
0,0,9,2,"standard"
0,0,16,15,"standard"
0,0,24,419,"standard"
0,0,16,14,"standard"
0,0,76,144,"standard"
0,0,39,67,"standard"
0,0,45,20,"standard"
0,0,10,6,"standard"
200,542,1000,1000,"standard"
0,0,21,30,"standard"
0,0,19,31,"standard"
0,0,23,27,"standard"
0,0,5,5,"standard"
0,0,15,27,"standard"
0,0,3,35,"standard"
0,0,188,148,"standard"
0,0,12,18,"standard"
0,0,11,36,"standard"
0,0,18,30,"standard"
0,0,4,9,"standard"
0,0,20,8,"standard"
0,0,2,563,"standard"
0,0,12,31,"standard"
0,0,13,6,"standard"
0,0,34,8,"standard"
0,0,55,54,"standard"
0,0,10,8,"standard"
0,0,20,19,"standard"
0,0,35,35,"standard"
0,0,854,852,"standard"
0,0,20,18,"standard"
0,0,56,56,"standard"
0,0,7,7,"standard"
0,0,6,135,"standard"
0,0,12,158,"standard"
0,0,4,4,"standard"
0,0,7,9,"standard"
0,0,16,8,"standard"
0,0,16,3,"standard"
0,0,12,10,"standard"
0,0,85,169,"standard"
0,0,3,73,"standard"
0,0,401,387,"standard"
0,0,505,527,"standard"
0,0,2,2,"standard"
0,0,89,5,"standard"
0,0,15,14,"standard"
0,0,609,608,"standard"
0,0,455,455,"standard"
0,0,10,10,"standard"
0,0,73,7,"standard"
0,0,12,10,"standard"
0,0,10,7,"standard"
0,0,729,730,"standard"
0,0,10,24,"standard"
0,0,528,520,"standard"
0,0,76,85,"standard"
0,0,28,26,"standard"
0,0,3,29,"standard"
0,0,549,550,"standard"
0,0,110,118,"standard"
0,0,217,214,"standard"
0,0,176,211,"standard"
0,0,7,5,"standard"
0,0,5,5,"standard"
597,69,1000,1000,"standard"
0,0,27,27,"standard"
0,0,23,26,"standard"
0,0,413,466,"standard"
0,0,14,13,"standard"
0,0,9,9,"standard"
0,0,41,21,"standard"
0,0,631,649,"standard"
0,0,179,155,"standard"
0,0,12,10,"standard"
0,0,24,23,"standard"
0,0,55,49,"standard"
0,0,13,14,"standard"
0,0,4,10,"standard"
0,0,27,2,"standard"
0,0,12,38,"standard"
0,0,471,480,"standard"
0,0,3,6,"standard"
0,0,2,12,"standard"
0,0,52,48,"standard"
0,0,650,645,"standard"
0,0,10,23,"standard"
0,0,3,3,"standard"
0,0,6,12,"standard"
0,0,6,6,"standard"
0,0,48,49,"standard"
0,0,2,52,"standard"
0,0,17,18,"standard"
0,0,10,23,"standard"
0,0,8,28,"standard"
0,0,746,741,"standard"
0,0,21,20,"standard"
0,0,8,6,"standard"
0,0,91,119,"standard"
0,0,33,3,"standard"
0,0,8,25,"standard"
0,0,5,7,"standard"
0,0,86,86,"standard"
0,0,36,50,"standard"
0,0,25,13,"standard"
0,0,274,273,"standard"
0,0,15,23,"standard"
0,0,3,2,"standard"
0,0,57,51,"standard"
0,0,191,192,"standard"
0,0,885,22,"standard"
0,0,9,13,"standard"
0,0,6,6,"standard"
0,0,907,3,"standard"
0,0,376,376,"standard"
0,0,667,644,"standard"
0,0,7,10,"standard"
0,0,12,12,"standard"
0,0,215,215,"standard"
86,90,1000,1000,"standard"
0,0,50,43,"standard"
0,0,4,3,"standard"
0,0,7,7,"standard"
0,0,18,3,"standard"
0,0,3,10,"standard"
0,0,32,30,"standard"
0,0,6,4,"standard"
0,0,2,4,"standard"
0,0,672,662,"standard"
0,0,162,21,"standard"
0,0,11,6,"standard"
0,0,27,10,"standard"
0,0,87,88,"standard"
0,0,69,62,"standard"
0,0,58,58,"standard"
0,0,740,745,"standard"
0,0,45,41,"standard"
0,0,33,43,"standard"
0,0,4,4,"standard"
0,0,579,585,"standard"
0,0,42,42,"standard"
0,0,322,312,"standard"
0,0,13,10,"standard"
0,0,2,2,"standard"
0,0,69,7,"standard"
0,0,17,18,"standard"
0,0,204,204,"standard"
0,0,101,3,"standard"
84,122,1000,1000,"standard"
0,0,63,56,"standard"
357,0,1000,4,"standard"
0,0,15,2,"standard"
0,0,43,48,"standard"
0,0,451,437,"standard"
0,0,2,8,"standard"
0,0,144,5,"standard"
0,0,19,3,"standard"
0,0,368,374,"standard"
341,274,1000,1000,"standard"
0,0,11,113,"standard"
0,0,10,12,"standard"
0,0,23,21,"standard"
0,0,47,45,"standard"
0,0,16,42,"standard"
0,0,3,37,"standard"
82,130,1000,1000,"standard"
0,0,84,87,"standard"
0,0,15,8,"standard"
0,0,3,11,"standard"
0,0,305,666,"standard"
0,0,901,900,"standard"
0,0,3,6,"standard"
0,0,10,33,"standard"
0,0,516,515,"standard"
0,0,37,377,"standard"
0,0,13,28,"standard"
0,0,72,9,"standard"
0,0,6,7,"standard"
0,0,22,3,"standard"
0,0,59,3,"standard"
0,0,5,3,"standard"
0,0,2,8,"standard"
0,0,59,59,"standard"
0,0,14,10,"standard"
0,0,25,15,"standard"
0,0,6,2,"standard"
0,0,3,25,"standard"
0,0,8,14,"standard"
0,0,29,22,"standard"
0,0,19,21,"standard"
0,0,436,437,"standard"
0,0,37,17,"standard"
0,0,6,4,"standard"
0,0,578,652,"standard"
0,0,3,2,"standard"
0,0,34,30,"standard"
0,0,12,13,"standard"
0,0,2,13,"standard"
0,0,35,13,"standard"
0,0,80,100,"standard"
0,0,5,5,"standard"
0,0,12,10,"standard"
426,0,1000,7,"standard"
0,0,990,398,"standard"
0,0,2,13,"standard"
0,0,38,15,"standard"
0,0,42,46,"standard"
0,0,10,14,"standard"
0,0,23,21,"standard"
0,0,38,39,"standard"
0,0,64,69,"standard"
0,0,24,3,"standard"
0,0,159,17,"standard"
0,0,5,479,"standard"
0,0,36,36,"standard"
0,0,8,6,"standard"
0,0,9,5,"standard"
0,0,19,18,"standard"
0,0,3,10,"standard"
0,0,71,58,"standard"
0,0,2,667,"standard"
0,0,9,10,"standard"
0,0,51,51,"standard"
0,0,6,5,"standard"
0,0,30,216,"standard"
0,0,26,2,"standard"
0,0,22,15,"standard"
0,0,91,125,"standard"
0,0,147,124,"standard"
0,0,2,6,"standard"
0,0,21,9,"standard"
0,0,107,33,"standard"
0,0,3,7,"standard"
0,0,14,13,"standard"
0,0,11,12,"standard"
0,0,711,75,"standard"
0,0,45,40,"standard"
0,0,4,8,"standard"
0,0,19,12,"standard"
0,0,87,82,"standard"
0,0,24,24,"standard"
0,0,274,275,"standard"
0,0,10,3,"standard"
0,0,30,31,"standard"
0,0,22,27,"standard"
0,0,2,43,"standard"
0,0,21,11,"standard"
0,0,19,16,"standard"
0,0,8,12,"standard"
0,0,6,17,"standard"
153,69,1000,1000,"standard"
0,0,19,16,"standard"
0,0,65,2,"standard"
0,0,950,927,"standard"
0,0,619,2,"standard"
0,0,98,104,"standard"
0,0,3,2,"standard"
0,0,25,17,"standard"
0,0,394,446,"standard"
0,0,15,12,"standard"
0,0,36,36,"standard"
0,0,17,16,"standard"
0,0,14,2,"standard"
170,195,1000,1000,"standard"
0,0,14,10,"standard"
0,0,282,10,"standard"
0,0,53,2,"standard"
0,0,10,2,"standard"
0,0,173,122,"standard"
0,0,21,16,"standard"
0,0,42,47,"standard"
0,0,5,10,"standard"
0,0,2,2,"standard"
0,0,6,9,"standard"
0,0,33,26,"standard"
0,0,15,39,"standard"
0,0,8,462,"standard"
0,0,17,2,"standard"
0,0,25,16,"standard"
0,0,28,2,"standard"
0,0,129,116,"standard"
0,0,173,167,"standard"
0,0,68,20,"standard"
0,0,16,4,"standard"
0,0,12,22,"standard"
0,0,7,9,"standard"
0,0,4,506,"standard"
0,0,116,108,"standard"
0,0,2,19,"standard"
0,0,102,154,"standard"
0,0,7,3,"standard"
0,0,3,7,"standard"
0,0,29,22,"standard"
0,0,5,8,"standard"
0,0,23,19,"standard"
0,0,232,5,"standard"
0,0,681,655,"standard"
0,0,15,16,"standard"
0,0,7,7,"standard"
0,0,32,18,"standard"
0,0,58,55,"standard"
0,0,68,63,"standard"
0,0,4,20,"standard"
342,149,1000,1000,"standard"
0,0,13,25,"standard"
0,0,712,705,"standard"
0,0,18,15,"standard"
0,0,6,44,"standard"
0,0,65,14,"standard"
0,0,2,531,"standard"
0,0,3,2,"standard"
0,0,212,208,"standard"
0,0,58,60,"standard"
0,0,136,4,"standard"
0,0,17,28,"standard"
0,0,111,96,"standard"
0,0,17,4,"standard"
0,0,6,46,"standard"
0,0,100,100,"standard"
0,0,64,72,"standard"
115,117,1000,1000,"standard"
0,0,19,2,"standard"
0,0,15,2,"standard"
0,0,3,2,"standard"
0,0,181,179,"standard"
0,0,11,17,"standard"
0,0,36,104,"standard"
0,0,75,122,"standard"
163,83,1000,1000,"standard"
0,0,264,382,"standard"
0,0,3,2,"standard"
0,0,16,16,"standard"
0,0,61,61,"standard"
0,0,7,13,"standard"
0,0,188,215,"standard"
0,0,475,654,"standard"
222,128,1000,1000,"standard"
0,0,113,121,"standard"
0,0,515,5,"standard"
0,0,480,480,"standard"
0,0,236,2,"standard"
0,0,586,536,"standard"
0,0,99,114,"standard"
0,0,114,10,"standard"
0,0,4,4,"standard"
0,0,158,152,"standard"
0,0,106,102,"standard"
0,0,397,428,"standard"
0,0,371,375,"standard"
0,0,6,9,"standard"
0,0,769,773,"standard"
0,0,52,3,"standard"
0,0,8,5,"standard"
0,0,9,5,"standard"
0,0,11,6,"standard"
0,0,4,11,"standard"
0,0,42,37,"standard"
0,0,24,26,"standard"
0,0,267,210,"standard"
0,0,11,14,"standard"
0,0,21,25,"standard"
0,0,2,4,"standard"
0,0,18,11,"standard"
0,0,5,9,"standard"
0,0,3,8,"standard"
0,0,4,2,"standard"
0,0,8,34,"standard"
0,0,16,8,"standard"
0,0,3,2,"standard"
0,0,3,11,"standard"
0,0,939,939,"standard"
0,0,20,17,"standard"
0,0,9,9,"standard"
0,0,3,5,"standard"
0,0,3,5,"standard"
0,0,18,23,"standard"
0,0,50,47,"standard"
0,0,38,13,"standard"
0,0,88,63,"standard"
0,0,629,642,"standard"
0,0,47,47,"standard"
0,0,14,12,"standard"
0,0,309,20,"standard"
0,0,6,10,"standard"
0,0,379,378,"standard"
0,0,27,8,"standard"
0,0,26,24,"standard"
0,0,8,8,"standard"
0,0,104,95,"standard"
0,0,20,3,"standard"
0,0,974,976,"standard"
0,0,680,683,"standard"
0,0,6,6,"standard"
0,0,358,359,"standard"
0,0,31,31,"standard"
0,0,54,36,"standard"
0,0,18,31,"standard"
0,0,2,35,"standard"
0,0,45,46,"standard"
0,0,17,23,"standard"
0,0,24,42,"standard"
0,0,128,132,"standard"
0,0,18,2,"standard"
0,0,5,3,"standard"
0,0,12,60,"standard"
0,0,99,104,"standard"
0,0,6,9,"standard"
0,0,68,70,"standard"
0,0,31,32,"standard"
0,0,69,8,"standard"
600,210,1000,1000,"standard"
0,0,9,14,"standard"
0,0,805,783,"standard"
250,326,1000,1000,"standard"
0,0,24,21,"standard"
0,0,9,95,"standard"
0,0,694,689,"standard"
0,0,127,5,"standard"
0,0,471,6,"standard"
0,0,79,79,"standard"
0,0,102,99,"standard"
0,0,20,20,"standard"
0,0,495,481,"standard"
0,0,2,4,"standard"
0,0,4,13,"standard"
90,181,1000,1000,"standard"
125,358,1000,1000,"standard"
0,0,12,9,"standard"
0,0,2,18,"standard"
0,0,32,44,"standard"
0,0,3,2,"standard"
0,0,88,88,"standard"
0,0,9,12,"standard"
0,0,20,19,"standard"
0,0,236,238,"standard"
0,0,91,98,"standard"
0,0,621,650,"standard"
0,0,19,22,"standard"
0,0,25,639,"standard"
0,0,19,72,"standard"
182,221,1000,1000,"standard"
0,0,92,89,"standard"
0,0,4,3,"standard"
0,0,562,18,"standard"
0,0,12,12,"standard"
0,0,7,3,"standard"
0,0,4,4,"standard"
0,0,2,5,"standard"
0,0,92,104,"standard"
0,0,60,59,"standard"
0,0,21,71,"standard"
0,0,12,12,"standard"
0,0,9,18,"standard"
0,0,163,90,"standard"
0,0,134,131,"standard"
0,0,2,8,"standard"
0,0,21,9,"standard"
0,0,4,6,"standard"
0,0,766,107,"standard"
0,0,102,173,"standard"
0,0,9,18,"standard"
0,0,133,144,"standard"
0,0,4,2,"standard"
0,0,759,765,"standard"
0,0,7,2,"standard"
0,0,55,5,"standard"
0,0,18,18,"standard"
0,0,4,11,"standard"
0,0,148,54,"standard"
0,0,42,43,"standard"
0,0,518,520,"standard"
0,0,181,231,"standard"
0,0,14,18,"standard"
0,0,2,8,"standard"
0,0,18,22,"standard"
0,0,57,57,"standard"
0,0,16,21,"standard"
0,0,4,13,"standard"
0,0,26,22,"standard"
0,0,19,5,"standard"
0,0,894,894,"standard"
107,0,1000,983,"standard"
0,0,337,381,"standard"
0,0,5,5,"standard"
0,0,941,898,"standard"
0,0,390,384,"standard"
0,0,306,301,"standard"
0,0,78,80,"standard"
0,0,12,6,"standard"
0,0,63,63,"standard"
0,0,106,106,"standard"
0,0,7,147,"standard"
0,0,20,206,"standard"
0,0,37,10,"standard"
0,0,141,140,"standard"
0,0,61,50,"standard"
0,0,612,610,"standard"
0,0,2,4,"standard"
0,0,2,2,"standard"
0,0,15,14,"standard"
0,0,34,4,"standard"
0,0,26,12,"standard"
0,0,15,2,"standard"
0,0,2,4,"standard"
0,0,21,18,"standard"
0,0,30,9,"standard"
0,0,2,562,"standard"
0,0,9,7,"standard"
0,0,128,13,"standard"
0,0,11,11,"standard"
0,0,533,533,"standard"
434,271,1000,1000,"standard"
0,0,11,14,"standard"
0,0,12,66,"standard"
0,0,713,713,"standard"
0,0,5,2,"standard"
0,0,121,123,"standard"
0,0,168,556,"standard"
0,0,2,40,"standard"
0,0,20,17,"standard"
0,0,22,24,"standard"
0,0,3,9,"standard"
0,0,320,254,"standard"
0,0,7,7,"standard"
0,0,8,10,"standard"
0,0,28,3,"standard"
0,0,48,47,"standard"
0,0,15,14,"standard"
0,0,2,11,"standard"
0,0,18,10,"standard"
0,0,959,965,"standard"
0,0,11,7,"standard"
0,0,4,17,"standard"
0,0,8,8,"standard"
0,0,10,637,"standard"
0,0,209,209,"standard"
0,0,323,321,"standard"
0,0,10,10,"standard"
0,0,566,567,"standard"
0,0,10,6,"standard"
0,0,524,524,"standard"
0,0,18,14,"standard"
0,0,3,6,"standard"
0,0,32,29,"standard"
0,0,10,7,"standard"
0,0,15,17,"standard"
0,0,13,24,"standard"
0,0,259,264,"standard"
0,0,54,52,"standard"
0,0,11,11,"standard"
0,0,909,911,"standard"
0,0,11,660,"standard"
0,0,50,52,"standard"
0,0,73,114,"standard"
0,0,4,3,"standard"
0,0,433,439,"standard"
0,0,207,184,"standard"
0,0,235,238,"standard"
0,0,5,12,"standard"
0,0,10,7,"standard"
0,0,16,10,"standard"
0,0,967,974,"standard"
0,0,145,640,"standard"
0,0,59,54,"standard"
0,0,445,11,"standard"
0,0,2,3,"standard"
567,108,1000,1000,"standard"
0,0,147,155,"standard"
0,0,13,13,"standard"
0,0,21,15,"standard"
0,0,24,19,"standard"
0,0,13,12,"standard"
0,0,15,41,"standard"
0,0,68,22,"standard"
0,0,14,15,"standard"
0,0,2,4,"standard"
0,0,86,119,"standard"
0,0,19,19,"standard"
0,0,265,267,"standard"
0,0,13,15,"standard"
0,0,636,639,"standard"
84,477,1000,1000,"standard"
0,0,108,8,"standard"
0,0,24,6,"standard"
0,0,180,184,"standard"
0,0,28,3,"standard"
0,0,300,300,"standard"
0,0,11,13,"standard"
0,0,145,2,"standard"
0,0,29,38,"standard"
0,0,58,65,"standard"
0,0,130,131,"standard"
0,0,31,27,"standard"
0,0,54,55,"standard"
0,0,13,19,"standard"
0,0,4,5,"standard"
0,0,21,22,"standard"
0,0,11,10,"standard"
0,0,581,582,"standard"
0,0,23,996,"standard"
0,0,6,2,"standard"
0,0,2,3,"standard"
0,0,72,8,"standard"
0,0,206,294,"standard"
0,0,10,10,"standard"
0,0,6,6,"standard"
0,0,3,2,"standard"
0,0,520,50,"standard"
0,0,3,10,"standard"
0,0,10,2,"standard"
0,0,12,6,"standard"
0,0,5,2,"standard"
0,0,8,7,"standard"
0,0,40,601,"standard"
0,0,33,21,"standard"
0,0,713,105,"standard"
0,0,9,9,"standard"
0,0,9,42,"standard"
0,0,8,56,"standard"
0,0,20,14,"standard"
0,0,226,226,"standard"
0,0,2,8,"standard"
64,116,1000,1000,"standard"
0,0,6,3,"standard"
0,0,612,615,"standard"
0,0,100,101,"standard"
0,0,14,13,"standard"
0,0,16,15,"standard"
0,0,13,14,"standard"
0,0,36,3,"standard"
0,0,80,147,"standard"
0,0,12,7,"standard"
0,0,49,68,"standard"
0,0,13,9,"standard"
0,0,6,30,"standard"
0,0,8,7,"standard"
0,0,23,50,"standard"
0,0,78,77,"standard"
0,0,18,19,"standard"
0,0,218,153,"standard"
0,0,323,327,"standard"
0,0,28,63,"standard"
0,0,218,219,"standard"
0,0,175,168,"standard"
0,0,21,13,"standard"
0,0,158,158,"standard"
0,0,23,500,"standard"
0,0,14,20,"standard"
0,0,49,8,"standard"
0,0,13,447,"standard"
0,0,3,19,"standard"
0,0,12,2,"standard"
0,0,4,2,"standard"
0,0,228,410,"standard"
0,0,96,17,"standard"
0,0,4,426,"standard"
0,0,7,49,"standard"
0,0,118,108,"standard"
0,0,15,472,"standard"
0,0,300,309,"standard"
0,0,4,7,"standard"
0,0,12,6,"standard"
0,0,10,22,"standard"
0,0,14,9,"standard"
0,0,22,87,"standard"
0,0,59,56,"standard"
0,0,133,128,"standard"
0,0,26,25,"standard"
242,89,1000,1000,"standard"
0,0,12,16,"standard"
0,0,270,261,"standard"
0,0,33,22,"standard"
150,513,1000,1000,"standard"
0,0,325,323,"standard"
0,0,10,5,"standard"
0,0,3,10,"standard"
0,0,22,11,"standard"
0,0,8,7,"standard"
0,0,71,61,"standard"
0,0,49,46,"standard"
0,0,2,144,"standard"
0,0,750,772,"standard"
0,0,604,609,"standard"
0,0,7,3,"standard"
0,0,307,359,"standard"
0,0,12,11,"standard"
0,0,16,17,"standard"
0,0,4,102,"standard"
0,0,4,2,"standard"
0,0,48,55,"standard"
0,0,407,27,"standard"
0,0,10,11,"standard"
0,0,41,46,"standard"
0,0,19,6,"standard"
0,0,14,39,"standard"
0,0,20,17,"standard"
0,0,35,5,"standard"
0,0,2,7,"standard"
0,0,2,4,"standard"
0,0,10,3,"standard"
0,0,130,127,"standard"
0,596,355,1000,"standard"
0,0,17,10,"standard"
0,0,3,7,"standard"
600,209,1000,1000,"standard"
0,0,132,143,"standard"
0,0,234,241,"standard"
0,0,202,170,"standard"
0,0,53,54,"standard"
0,0,664,665,"standard"
0,0,86,37,"standard"
0,0,32,5,"standard"
0,0,365,377,"standard"
77,76,1000,1000,"standard"
0,0,31,30,"standard"
0,0,16,3,"standard"
0,0,4,2,"standard"
0,0,32,26,"standard"
0,0,733,713,"standard"
0,0,789,795,"standard"
0,0,174,146,"standard"
0,0,183,183,"standard"
0,0,351,2,"standard"
126,161,1000,1000,"standard"
0,0,7,6,"standard"
171,90,1000,1000,"standard"
0,0,17,17,"standard"
0,0,14,6,"standard"
0,0,9,8,"standard"
0,0,8,565,"standard"
135,364,1000,1000,"standard"
0,0,7,7,"standard"
0,0,157,165,"standard"
0,0,60,4,"standard"
0,0,453,454,"standard"
0,0,27,28,"standard"
0,0,289,292,"standard"
0,0,295,451,"standard"
0,0,20,20,"standard"
163,289,1000,1000,"standard"
0,0,7,6,"standard"
0,0,28,14,"standard"
0,0,11,11,"standard"
0,0,4,36,"standard"
0,0,38,42,"standard"
0,0,27,26,"standard"
0,0,37,104,"standard"
0,0,8,3,"standard"
0,0,7,110,"standard"
0,0,915,915,"standard"
0,0,110,22,"standard"
0,0,10,10,"standard"
0,0,8,8,"standard"
0,0,8,6,"standard"
0,0,470,2,"standard"
0,0,21,27,"standard"
0,0,3,27,"standard"
0,0,347,352,"standard"
0,0,565,553,"standard"
0,0,326,105,"standard"
0,0,18,22,"standard"
0,0,236,255,"standard"
0,0,6,4,"standard"
0,0,469,498,"standard"
0,0,95,21,"standard"
0,0,75,73,"standard"
0,0,53,25,"standard"
0,0,107,104,"standard"
0,0,35,265,"standard"
243,168,1000,1000,"standard"
0,0,39,39,"standard"
0,0,154,111,"standard"
0,0,6,10,"standard"
0,0,3,4,"standard"
0,0,2,49,"standard"
0,0,10,39,"standard"
0,0,3,12,"standard"
116,240,1000,1000,"standard"
0,0,8,2,"standard"
0,0,442,381,"standard"
0,0,87,90,"standard"
0,0,17,17,"standard"
0,0,27,14,"standard"
0,0,25,18,"standard"
0,0,59,63,"standard"
0,0,297,302,"standard"
0,0,10,6,"standard"
0,0,57,61,"standard"
0,0,299,306,"standard"
0,0,24,24,"standard"
0,0,4,19,"standard"
0,0,5,5,"standard"
0,0,152,174,"standard"
194,440,1000,1000,"standard"
0,0,80,56,"standard"
0,0,770,766,"standard"
0,0,530,2,"standard"
0,0,66,53,"standard"
0,0,41,41,"standard"
0,0,13,9,"standard"
0,0,14,6,"standard"
0,0,7,10,"standard"
0,0,53,388,"standard"
0,0,9,22,"standard"
0,0,6,10,"standard"
0,0,16,14,"standard"
0,0,320,308,"standard"
0,0,892,669,"standard"
0,0,9,10,"standard"
0,0,16,16,"standard"
0,0,8,9,"standard"
0,0,12,15,"standard"
0,0,14,17,"standard"
0,0,61,60,"standard"
0,0,4,47,"standard"
0,0,92,91,"standard"
0,0,657,659,"standard"
0,0,5,2,"standard"
0,0,8,2,"standard"
0,0,223,227,"standard"
0,0,253,263,"standard"
0,0,76,46,"standard"
0,0,43,648,"standard"
0,0,4,3,"standard"
0,0,12,33,"standard"
0,0,2,739,"standard"
0,0,14,29,"standard"
0,0,8,16,"standard"
0,0,83,5,"standard"
0,0,183,181,"standard"
0,0,4,4,"standard"
0,0,5,5,"standard"
0,0,44,5,"standard"
0,0,7,5,"standard"
0,0,14,2,"standard"
0,0,28,28,"standard"
0,0,404,377,"standard"
0,0,755,746,"standard"
0,0,33,15,"standard"
0,0,215,215,"standard"
0,0,2,14,"standard"
0,0,2,167,"standard"
