"st1","st2","t_fin1","t_fin2","condition"
0,0,30,34,"greedy (1)"
0,0,3,9,"greedy (1)"
0,0,36,35,"greedy (1)"
0,0,11,10,"greedy (1)"
0,0,5,7,"greedy (1)"
0,0,186,31,"greedy (1)"
0,0,8,2,"greedy (1)"
0,0,84,11,"greedy (1)"
0,0,244,175,"greedy (1)"
0,0,395,49,"greedy (1)"
0,0,27,7,"greedy (1)"
0,0,7,8,"greedy (1)"
0,0,182,124,"greedy (1)"
0,0,60,57,"greedy (1)"
0,0,52,46,"greedy (1)"
0,0,625,3,"greedy (1)"
0,0,25,18,"greedy (1)"
0,0,806,519,"greedy (1)"
0,0,11,12,"greedy (1)"
0,0,7,4,"greedy (1)"
0,0,226,17,"greedy (1)"
0,0,6,3,"greedy (1)"
0,0,16,18,"greedy (1)"
0,0,18,18,"greedy (1)"
0,0,623,83,"greedy (1)"
381,0,1000,36,"greedy (1)"
0,0,82,69,"greedy (1)"
0,0,11,5,"greedy (1)"
0,0,10,12,"greedy (1)"
0,0,2,2,"greedy (1)"
0,0,29,23,"greedy (1)"
0,0,575,234,"greedy (1)"
0,0,7,10,"greedy (1)"
0,0,16,20,"greedy (1)"
0,0,50,48,"greedy (1)"
0,0,71,73,"greedy (1)"
0,0,654,2,"greedy (1)"
0,0,158,160,"greedy (1)"
0,0,120,113,"greedy (1)"
0,0,6,11,"greedy (1)"
0,0,91,92,"greedy (1)"
0,0,56,58,"greedy (1)"
0,0,530,16,"greedy (1)"
0,0,9,6,"greedy (1)"
0,0,189,14,"greedy (1)"
0,0,13,15,"greedy (1)"
0,0,17,19,"greedy (1)"
0,0,943,88,"greedy (1)"
0,0,95,61,"greedy (1)"
0,0,122,10,"greedy (1)"
0,0,841,44,"greedy (1)"
0,0,194,172,"greedy (1)"
0,0,33,16,"greedy (1)"
0,0,281,4,"greedy (1)"
0,0,21,23,"greedy (1)"
0,0,7,9,"greedy (1)"
0,0,185,18,"greedy (1)"
0,0,132,89,"greedy (1)"
0,0,39,40,"greedy (1)"
0,0,34,32,"greedy (1)"
0,0,668,102,"greedy (1)"
0,0,115,16,"greedy (1)"
0,0,12,2,"greedy (1)"
0,0,18,5,"greedy (1)"
0,0,54,57,"greedy (1)"
0,0,14,5,"greedy (1)"
0,0,472,58,"greedy (1)"
0,0,15,16,"greedy (1)"
0,0,68,60,"greedy (1)"
0,0,191,15,"greedy (1)"
0,0,978,34,"greedy (1)"
0,0,40,4,"greedy (1)"
0,0,78,3,"greedy (1)"
0,0,14,2,"greedy (1)"
0,0,227,66,"greedy (1)"
0,0,404,127,"greedy (1)"
0,0,64,6,"greedy (1)"
0,0,141,14,"greedy (1)"
0,0,111,10,"greedy (1)"
0,0,234,77,"greedy (1)"
0,0,38,10,"greedy (1)"
0,0,25,14,"greedy (1)"
0,0,7,6,"greedy (1)"
0,0,4,3,"greedy (1)"
0,0,2,2,"greedy (1)"
0,0,127,7,"greedy (1)"
0,0,4,2,"greedy (1)"
0,0,70,12,"greedy (1)"
0,0,37,38,"greedy (1)"
0,0,60,4,"greedy (1)"
0,0,31,32,"greedy (1)"
0,0,181,94,"greedy (1)"
0,0,379,159,"greedy (1)"
0,0,7,6,"greedy (1)"
0,0,23,9,"greedy (1)"
0,0,11,12,"greedy (1)"
0,0,8,9,"greedy (1)"
0,0,195,6,"greedy (1)"
0,0,61,59,"greedy (1)"
300,0,1000,9,"greedy (1)"
0,0,166,17,"greedy (1)"
0,0,13,15,"greedy (1)"
0,0,27,24,"greedy (1)"
0,0,269,42,"greedy (1)"
0,0,4,2,"greedy (1)"
0,0,96,21,"greedy (1)"
0,0,992,236,"greedy (1)"
0,0,2,2,"greedy (1)"
0,0,48,2,"greedy (1)"
0,0,25,24,"greedy (1)"
0,0,10,12,"greedy (1)"
0,0,219,106,"greedy (1)"
0,0,6,8,"greedy (1)"
0,0,30,3,"greedy (1)"
0,0,365,58,"greedy (1)"
0,0,27,26,"greedy (1)"
0,0,61,54,"greedy (1)"
0,0,303,86,"greedy (1)"
0,0,29,21,"greedy (1)"
0,0,973,418,"greedy (1)"
0,0,265,7,"greedy (1)"
0,0,8,8,"greedy (1)"
0,0,5,3,"greedy (1)"
0,0,95,11,"greedy (1)"
0,0,3,4,"greedy (1)"
0,0,15,2,"greedy (1)"
0,0,37,17,"greedy (1)"
0,0,179,85,"greedy (1)"
0,0,353,349,"greedy (1)"
0,0,16,18,"greedy (1)"
0,0,14,15,"greedy (1)"
0,0,630,23,"greedy (1)"
0,0,13,17,"greedy (1)"
0,0,10,10,"greedy (1)"
0,0,710,106,"greedy (1)"
0,0,12,8,"greedy (1)"
0,0,289,91,"greedy (1)"
0,0,6,6,"greedy (1)"
0,0,24,24,"greedy (1)"
0,0,44,33,"greedy (1)"
0,0,385,33,"greedy (1)"
0,0,99,2,"greedy (1)"
0,0,58,44,"greedy (1)"
233,0,1000,24,"greedy (1)"
595,0,1000,78,"greedy (1)"
0,0,74,5,"greedy (1)"
0,0,26,5,"greedy (1)"
0,0,26,23,"greedy (1)"
0,0,71,73,"greedy (1)"
0,0,33,34,"greedy (1)"
0,0,11,11,"greedy (1)"
0,0,297,61,"greedy (1)"
0,0,20,20,"greedy (1)"
0,0,762,567,"greedy (1)"
0,0,17,3,"greedy (1)"
0,0,10,12,"greedy (1)"
0,0,22,23,"greedy (1)"
0,0,71,70,"greedy (1)"
0,0,317,38,"greedy (1)"
0,0,20,21,"greedy (1)"
0,0,832,50,"greedy (1)"
0,0,5,4,"greedy (1)"
0,0,10,5,"greedy (1)"
0,0,17,18,"greedy (1)"
0,0,11,5,"greedy (1)"
0,0,65,10,"greedy (1)"
0,0,182,184,"greedy (1)"
0,0,16,15,"greedy (1)"
0,0,260,21,"greedy (1)"
0,0,180,115,"greedy (1)"
0,0,22,23,"greedy (1)"
0,0,3,4,"greedy (1)"
0,0,50,8,"greedy (1)"
0,0,34,11,"greedy (1)"
0,0,19,19,"greedy (1)"
0,0,2,3,"greedy (1)"
0,0,10,4,"greedy (1)"
0,0,9,8,"greedy (1)"
0,0,700,90,"greedy (1)"
0,0,22,5,"greedy (1)"
0,0,4,2,"greedy (1)"
0,0,4,2,"greedy (1)"
0,0,311,96,"greedy (1)"
0,0,28,26,"greedy (1)"
0,0,30,2,"greedy (1)"
0,0,107,13,"greedy (1)"
0,0,9,8,"greedy (1)"
0,0,22,3,"greedy (1)"
0,0,113,70,"greedy (1)"
0,0,22,2,"greedy (1)"
0,0,12,2,"greedy (1)"
158,0,1000,25,"greedy (1)"
0,0,6,7,"greedy (1)"
0,0,16,17,"greedy (1)"
0,0,643,75,"greedy (1)"
0,0,7,8,"greedy (1)"
0,0,122,39,"greedy (1)"
0,0,34,13,"greedy (1)"
0,0,23,2,"greedy (1)"
0,0,143,11,"greedy (1)"
0,0,22,24,"greedy (1)"
0,0,10,12,"greedy (1)"
0,0,11,13,"greedy (1)"
0,0,347,23,"greedy (1)"
0,0,76,14,"greedy (1)"
0,0,57,57,"greedy (1)"
0,0,487,107,"greedy (1)"
0,0,12,11,"greedy (1)"
0,0,6,11,"greedy (1)"
0,0,174,57,"greedy (1)"
0,0,15,10,"greedy (1)"
0,0,36,38,"greedy (1)"
0,0,4,2,"greedy (1)"
0,0,17,2,"greedy (1)"
0,0,8,4,"greedy (1)"
0,0,109,109,"greedy (1)"
0,0,383,52,"greedy (1)"
238,0,1000,2,"greedy (1)"
0,0,220,192,"greedy (1)"
0,0,53,36,"greedy (1)"
0,0,744,44,"greedy (1)"
0,0,85,23,"greedy (1)"
0,0,8,4,"greedy (1)"
0,0,106,33,"greedy (1)"
0,0,72,67,"greedy (1)"
0,0,6,6,"greedy (1)"
0,0,139,2,"greedy (1)"
0,0,3,7,"greedy (1)"
0,0,6,9,"greedy (1)"
0,0,415,4,"greedy (1)"
0,0,24,27,"greedy (1)"
0,0,81,62,"greedy (1)"
0,0,7,8,"greedy (1)"
0,0,5,4,"greedy (1)"
0,0,31,31,"greedy (1)"
0,0,437,72,"greedy (1)"
0,0,80,28,"greedy (1)"
0,0,4,6,"greedy (1)"
0,0,113,27,"greedy (1)"
0,0,65,20,"greedy (1)"
0,0,84,8,"greedy (1)"
0,0,2,3,"greedy (1)"
0,0,41,42,"greedy (1)"
0,0,25,24,"greedy (1)"
0,0,241,6,"greedy (1)"
0,0,606,8,"greedy (1)"
0,0,320,118,"greedy (1)"
0,0,5,6,"greedy (1)"
0,0,42,41,"greedy (1)"
0,0,5,8,"greedy (1)"
0,0,141,54,"greedy (1)"
0,0,45,16,"greedy (1)"
0,0,13,7,"greedy (1)"
0,0,28,30,"greedy (1)"
0,0,12,2,"greedy (1)"
0,0,14,15,"greedy (1)"
0,0,11,13,"greedy (1)"
0,0,37,37,"greedy (1)"
0,0,138,135,"greedy (1)"
0,0,370,318,"greedy (1)"
0,0,19,21,"greedy (1)"
0,0,333,34,"greedy (1)"
0,0,23,25,"greedy (1)"
0,0,336,30,"greedy (1)"
0,0,20,21,"greedy (1)"
0,0,86,77,"greedy (1)"
0,0,2,2,"greedy (1)"
0,0,198,3,"greedy (1)"
0,0,49,49,"greedy (1)"
0,0,68,68,"greedy (1)"
0,0,19,19,"greedy (1)"
0,0,29,8,"greedy (1)"
0,0,4,10,"greedy (1)"
0,0,6,5,"greedy (1)"
0,0,7,11,"greedy (1)"
0,0,2,2,"greedy (1)"
0,0,153,2,"greedy (1)"
0,0,24,24,"greedy (1)"
0,0,61,21,"greedy (1)"
0,0,8,10,"greedy (1)"
393,0,1000,22,"greedy (1)"
0,0,3,4,"greedy (1)"
0,0,504,200,"greedy (1)"
0,0,10,13,"greedy (1)"
0,0,43,43,"greedy (1)"
0,0,170,166,"greedy (1)"
0,0,28,28,"greedy (1)"
0,0,15,15,"greedy (1)"
0,0,7,9,"greedy (1)"
0,0,184,10,"greedy (1)"
0,0,48,24,"greedy (1)"
0,0,103,17,"greedy (1)"
0,0,17,22,"greedy (1)"
0,0,19,18,"greedy (1)"
0,0,4,4,"greedy (1)"
0,0,417,46,"greedy (1)"
0,0,16,13,"greedy (1)"
0,0,30,6,"greedy (1)"
0,0,194,21,"greedy (1)"
0,0,26,28,"greedy (1)"
0,0,12,10,"greedy (1)"
0,0,418,37,"greedy (1)"
0,0,304,49,"greedy (1)"
0,0,852,49,"greedy (1)"
0,0,171,30,"greedy (1)"
0,0,27,17,"greedy (1)"
0,0,6,5,"greedy (1)"
0,0,10,13,"greedy (1)"
0,0,95,96,"greedy (1)"
0,0,8,8,"greedy (1)"
0,0,620,13,"greedy (1)"
0,0,21,10,"greedy (1)"
0,0,167,13,"greedy (1)"
0,0,26,2,"greedy (1)"
0,0,68,23,"greedy (1)"
0,0,58,56,"greedy (1)"
0,0,837,123,"greedy (1)"
0,0,76,3,"greedy (1)"
0,0,26,18,"greedy (1)"
0,0,22,7,"greedy (1)"
0,0,210,148,"greedy (1)"
0,0,53,3,"greedy (1)"
0,0,394,108,"greedy (1)"
0,0,73,17,"greedy (1)"
0,0,15,10,"greedy (1)"
0,0,17,19,"greedy (1)"
0,0,43,46,"greedy (1)"
0,0,20,20,"greedy (1)"
0,0,13,16,"greedy (1)"
0,0,124,41,"greedy (1)"
0,0,18,19,"greedy (1)"
0,0,25,18,"greedy (1)"
0,0,31,32,"greedy (1)"
0,0,114,12,"greedy (1)"
0,0,24,25,"greedy (1)"
0,0,41,40,"greedy (1)"
0,0,21,14,"greedy (1)"
0,0,27,30,"greedy (1)"
0,0,33,34,"greedy (1)"
0,0,12,7,"greedy (1)"
0,0,30,26,"greedy (1)"
524,0,1000,21,"greedy (1)"
0,0,13,16,"greedy (1)"
0,0,43,44,"greedy (1)"
0,0,66,5,"greedy (1)"
0,0,368,36,"greedy (1)"
0,0,44,43,"greedy (1)"
0,0,78,64,"greedy (1)"
0,0,12,7,"greedy (1)"
0,0,210,44,"greedy (1)"
0,0,110,112,"greedy (1)"
0,0,147,23,"greedy (1)"
0,0,46,43,"greedy (1)"
0,0,504,54,"greedy (1)"
0,0,76,17,"greedy (1)"
0,0,17,18,"greedy (1)"
0,0,2,3,"greedy (1)"
0,0,21,22,"greedy (1)"
0,0,9,10,"greedy (1)"
0,0,309,33,"greedy (1)"
0,0,24,10,"greedy (1)"
0,0,16,18,"greedy (1)"
0,0,12,10,"greedy (1)"
0,0,9,8,"greedy (1)"
0,0,11,10,"greedy (2)"
0,0,5,5,"greedy (2)"
0,0,15,16,"greedy (2)"
0,0,35,32,"greedy (2)"
0,0,137,146,"greedy (2)"
0,0,62,62,"greedy (2)"
0,0,554,554,"greedy (2)"
0,0,116,115,"greedy (2)"
0,0,39,34,"greedy (2)"
0,0,285,287,"greedy (2)"
0,0,17,18,"greedy (2)"
0,0,20,17,"greedy (2)"
0,0,19,13,"greedy (2)"
0,0,128,131,"greedy (2)"
0,0,132,131,"greedy (2)"
0,0,141,141,"greedy (2)"
0,0,42,43,"greedy (2)"
0,0,88,94,"greedy (2)"
0,0,27,28,"greedy (2)"
0,0,16,17,"greedy (2)"
0,0,23,24,"greedy (2)"
0,0,16,15,"greedy (2)"
0,0,30,30,"greedy (2)"
0,0,22,23,"greedy (2)"
0,0,8,7,"greedy (2)"
0,0,4,8,"greedy (2)"
0,0,2,3,"greedy (2)"
0,0,7,9,"greedy (2)"
0,0,24,29,"greedy (2)"
0,0,199,200,"greedy (2)"
0,0,14,15,"greedy (2)"
0,0,161,159,"greedy (2)"
0,0,13,8,"greedy (2)"
0,0,3,4,"greedy (2)"
0,0,13,14,"greedy (2)"
0,0,9,7,"greedy (2)"
0,0,23,23,"greedy (2)"
0,0,48,55,"greedy (2)"
0,0,3,3,"greedy (2)"
0,0,22,27,"greedy (2)"
0,0,44,44,"greedy (2)"
0,0,3,5,"greedy (2)"
0,0,36,33,"greedy (2)"
0,0,9,8,"greedy (2)"
0,0,24,25,"greedy (2)"
0,0,35,30,"greedy (2)"
0,0,6,2,"greedy (2)"
0,0,15,14,"greedy (2)"
0,0,35,32,"greedy (2)"
0,0,18,19,"greedy (2)"
0,0,2,3,"greedy (2)"
0,0,11,8,"greedy (2)"
0,0,19,21,"greedy (2)"
0,0,20,18,"greedy (2)"
0,0,27,27,"greedy (2)"
0,0,5,4,"greedy (2)"
0,0,96,86,"greedy (2)"
0,0,24,24,"greedy (2)"
0,0,10,13,"greedy (2)"
0,0,900,900,"greedy (2)"
0,0,10,10,"greedy (2)"
0,0,918,917,"greedy (2)"
0,0,19,15,"greedy (2)"
0,0,17,20,"greedy (2)"
0,0,12,9,"greedy (2)"
0,0,150,150,"greedy (2)"
0,0,233,233,"greedy (2)"
0,0,13,14,"greedy (2)"
0,0,21,21,"greedy (2)"
0,0,12,5,"greedy (2)"
0,0,16,12,"greedy (2)"
0,0,17,19,"greedy (2)"
0,0,91,92,"greedy (2)"
0,0,71,71,"greedy (2)"
0,0,65,63,"greedy (2)"
0,0,165,160,"greedy (2)"
0,0,68,69,"greedy (2)"
0,0,29,27,"greedy (2)"
0,0,130,135,"greedy (2)"
0,0,21,18,"greedy (2)"
0,0,9,9,"greedy (2)"
0,0,27,25,"greedy (2)"
0,0,24,23,"greedy (2)"
0,0,44,41,"greedy (2)"
0,0,32,22,"greedy (2)"
0,0,19,23,"greedy (2)"
0,0,387,395,"greedy (2)"
0,0,31,26,"greedy (2)"
0,0,64,64,"greedy (2)"
0,0,17,19,"greedy (2)"
0,0,53,56,"greedy (2)"
0,0,8,11,"greedy (2)"
0,0,2,4,"greedy (2)"
0,0,25,26,"greedy (2)"
0,0,14,13,"greedy (2)"
0,0,14,16,"greedy (2)"
0,0,46,44,"greedy (2)"
0,0,88,86,"greedy (2)"
0,0,19,19,"greedy (2)"
0,0,75,77,"greedy (2)"
0,0,28,29,"greedy (2)"
0,0,74,64,"greedy (2)"
0,0,21,19,"greedy (2)"
0,0,327,324,"greedy (2)"
0,0,27,30,"greedy (2)"
0,0,129,130,"greedy (2)"
0,0,2,2,"greedy (2)"
0,0,50,50,"greedy (2)"
0,0,11,12,"greedy (2)"
0,0,10,10,"greedy (2)"
0,0,2,5,"greedy (2)"
0,0,19,16,"greedy (2)"
0,0,27,28,"greedy (2)"
0,0,68,65,"greedy (2)"
0,0,14,15,"greedy (2)"
0,0,11,11,"greedy (2)"
0,0,74,73,"greedy (2)"
0,0,30,40,"greedy (2)"
0,0,37,34,"greedy (2)"
0,0,15,15,"greedy (2)"
0,0,13,10,"greedy (2)"
0,0,5,4,"greedy (2)"
0,0,148,150,"greedy (2)"
0,0,61,65,"greedy (2)"
0,0,8,8,"greedy (2)"
0,0,13,17,"greedy (2)"
0,0,24,24,"greedy (2)"
0,0,14,16,"greedy (2)"
0,0,17,17,"greedy (2)"
0,0,4,5,"greedy (2)"
0,0,7,10,"greedy (2)"
0,0,9,8,"greedy (2)"
0,0,2,2,"greedy (2)"
0,0,15,12,"greedy (2)"
0,0,3,3,"greedy (2)"
0,0,378,378,"greedy (2)"
0,0,26,37,"greedy (2)"
0,0,16,17,"greedy (2)"
0,0,19,17,"greedy (2)"
0,0,551,550,"greedy (2)"
0,0,111,112,"greedy (2)"
0,0,187,179,"greedy (2)"
0,0,12,11,"greedy (2)"
0,0,65,66,"greedy (2)"
0,0,35,35,"greedy (2)"
0,0,5,6,"greedy (2)"
181,513,1000,351,"greedy (2)"
0,0,2,2,"greedy (2)"
0,0,203,205,"greedy (2)"
0,0,2,5,"greedy (2)"
0,0,94,99,"greedy (2)"
0,0,5,2,"greedy (2)"
0,0,5,2,"greedy (2)"
0,0,189,184,"greedy (2)"
0,0,319,321,"greedy (2)"
0,0,19,23,"greedy (2)"
0,0,54,52,"greedy (2)"
0,0,23,26,"greedy (2)"
0,0,22,20,"greedy (2)"
0,0,21,26,"greedy (2)"
0,0,154,156,"greedy (2)"
0,0,10,11,"greedy (2)"
0,0,15,18,"greedy (2)"
0,0,3,2,"greedy (2)"
0,0,29,26,"greedy (2)"
0,0,5,7,"greedy (2)"
0,0,76,79,"greedy (2)"
0,0,197,196,"greedy (2)"
0,0,40,39,"greedy (2)"
0,0,42,41,"greedy (2)"
0,0,15,16,"greedy (2)"
0,0,20,18,"greedy (2)"
0,0,16,21,"greedy (2)"
0,0,19,17,"greedy (2)"
0,0,5,4,"greedy (2)"
0,0,164,154,"greedy (2)"
0,0,76,77,"greedy (2)"
0,0,8,7,"greedy (2)"
0,0,4,6,"greedy (2)"
0,0,125,118,"greedy (2)"
0,0,12,13,"greedy (2)"
0,0,9,5,"greedy (2)"
0,0,21,20,"greedy (2)"
0,0,9,8,"greedy (2)"
0,0,83,76,"greedy (2)"
0,0,24,32,"greedy (2)"
0,0,2,4,"greedy (2)"
0,0,15,12,"greedy (2)"
0,0,28,28,"greedy (2)"
0,0,6,4,"greedy (2)"
0,0,47,49,"greedy (2)"
0,0,33,30,"greedy (2)"
0,0,40,38,"greedy (2)"
0,0,2,2,"greedy (2)"
0,0,55,50,"greedy (2)"
0,0,8,8,"greedy (2)"
0,0,24,21,"greedy (2)"
0,0,13,9,"greedy (2)"
0,0,3,7,"greedy (2)"
0,0,21,21,"greedy (2)"
0,0,4,11,"greedy (2)"
0,0,39,35,"greedy (2)"
0,0,9,14,"greedy (2)"
0,0,52,53,"greedy (2)"
0,0,23,13,"greedy (2)"
0,0,7,6,"greedy (2)"
0,0,5,3,"greedy (2)"
0,0,72,69,"greedy (2)"
0,0,25,26,"greedy (2)"
0,0,50,53,"greedy (2)"
0,0,12,11,"greedy (2)"
0,0,3,4,"greedy (2)"
0,0,121,118,"greedy (2)"
0,0,16,16,"greedy (2)"
0,0,17,19,"greedy (2)"
0,0,21,24,"greedy (2)"
0,0,119,120,"greedy (2)"
0,0,6,5,"greedy (2)"
0,0,52,47,"greedy (2)"
0,0,17,16,"greedy (2)"
0,0,19,20,"greedy (2)"
0,0,42,42,"greedy (2)"
0,0,14,18,"greedy (2)"
0,0,18,16,"greedy (2)"
0,0,47,50,"greedy (2)"
0,0,4,4,"greedy (2)"
0,0,13,10,"greedy (2)"
0,0,530,527,"greedy (2)"
0,0,79,78,"greedy (2)"
0,0,553,558,"greedy (2)"
0,0,55,52,"greedy (2)"
0,0,11,10,"greedy (2)"
0,0,11,13,"greedy (2)"
0,0,32,26,"greedy (2)"
0,0,316,323,"greedy (2)"
0,0,3,2,"greedy (2)"
420,96,711,869,"greedy (2)"
0,0,9,8,"greedy (2)"
0,0,5,11,"greedy (2)"
0,0,12,8,"greedy (2)"
0,0,8,4,"greedy (2)"
0,0,615,617,"greedy (2)"
0,0,11,15,"greedy (2)"
0,0,14,18,"greedy (2)"
0,0,82,81,"greedy (2)"
0,0,10,9,"greedy (2)"
0,0,11,11,"greedy (2)"
0,0,9,7,"greedy (2)"
0,0,36,32,"greedy (2)"
0,0,60,64,"greedy (2)"
0,0,47,40,"greedy (2)"
0,0,22,27,"greedy (2)"
0,0,6,16,"greedy (2)"
0,0,12,9,"greedy (2)"
0,0,91,86,"greedy (2)"
0,0,42,41,"greedy (2)"
0,0,18,21,"greedy (2)"
0,0,289,290,"greedy (2)"
0,0,397,399,"greedy (2)"
0,0,26,25,"greedy (2)"
0,0,16,15,"greedy (2)"
0,0,17,16,"greedy (2)"
0,0,22,23,"greedy (2)"
0,0,27,24,"greedy (2)"
0,0,35,37,"greedy (2)"
0,0,4,2,"greedy (2)"
0,0,14,7,"greedy (2)"
0,0,22,21,"greedy (2)"
0,0,103,101,"greedy (2)"
0,0,15,18,"greedy (2)"
0,0,25,24,"greedy (2)"
0,0,16,13,"greedy (2)"
0,0,48,47,"greedy (2)"
0,0,181,176,"greedy (2)"
0,0,82,82,"greedy (2)"
0,0,11,14,"greedy (2)"
0,0,2,5,"greedy (2)"
0,0,15,16,"greedy (2)"
0,0,19,12,"greedy (2)"
0,0,10,9,"greedy (2)"
0,0,12,13,"greedy (2)"
0,0,16,14,"greedy (2)"
0,0,11,13,"greedy (2)"
0,0,59,66,"greedy (2)"
0,0,34,34,"greedy (2)"
0,0,14,15,"greedy (2)"
0,0,9,7,"greedy (2)"
0,0,28,28,"greedy (2)"
0,0,37,32,"greedy (2)"
0,0,695,697,"greedy (2)"
0,0,53,51,"greedy (2)"
0,0,13,13,"greedy (2)"
0,0,42,43,"greedy (2)"
0,0,24,19,"greedy (2)"
0,0,23,25,"greedy (2)"
0,0,55,56,"greedy (2)"
0,0,19,14,"greedy (2)"
0,0,66,64,"greedy (2)"
0,0,80,82,"greedy (2)"
0,0,79,81,"greedy (2)"
0,0,12,10,"greedy (2)"
0,0,22,16,"greedy (2)"
0,0,59,60,"greedy (2)"
0,0,108,109,"greedy (2)"
0,0,6,3,"greedy (2)"
0,0,13,11,"greedy (2)"
0,0,7,4,"greedy (2)"
0,0,3,7,"greedy (2)"
0,0,31,30,"greedy (2)"
0,0,14,13,"greedy (2)"
0,0,2,9,"greedy (2)"
0,0,514,517,"greedy (2)"
0,0,60,61,"greedy (2)"
0,0,14,13,"greedy (2)"
0,0,14,12,"greedy (2)"
0,0,18,17,"greedy (2)"
0,0,31,27,"greedy (2)"
0,0,20,18,"greedy (2)"
0,0,37,36,"greedy (2)"
0,0,7,6,"greedy (2)"
0,0,2,5,"greedy (2)"
0,0,4,2,"greedy (2)"
0,0,31,31,"greedy (2)"
0,0,14,15,"greedy (2)"
0,0,47,44,"greedy (2)"
0,0,158,159,"greedy (2)"
0,0,17,14,"greedy (2)"
0,0,11,9,"greedy (2)"
0,0,18,18,"greedy (2)"
0,0,7,5,"greedy (2)"
0,0,17,24,"greedy (2)"
0,0,25,23,"greedy (2)"
0,0,29,26,"greedy (2)"
0,0,22,23,"greedy (2)"
0,0,6,13,"greedy (2)"
0,0,23,18,"greedy (2)"
0,0,3,7,"greedy (2)"
0,0,11,11,"greedy (2)"
0,0,29,24,"greedy (2)"
0,0,15,8,"greedy (2)"
0,0,20,15,"greedy (2)"
0,0,64,58,"greedy (2)"
0,0,48,39,"greedy (2)"
0,0,43,42,"greedy (2)"
0,0,5,2,"greedy (2)"
0,0,207,206,"greedy (2)"
0,0,5,8,"greedy (2)"
0,0,30,25,"greedy (2)"
0,0,6,10,"greedy (2)"
0,0,17,17,"greedy (2)"
0,0,30,25,"greedy (2)"
0,0,12,14,"greedy (2)"
0,0,37,30,"greedy (2)"
0,0,10,6,"greedy (2)"
0,0,44,43,"greedy (2)"
0,0,7,4,"greedy (2)"
0,0,15,16,"greedy (2)"
0,0,2,5,"greedy (2)"
0,0,26,30,"greedy (2)"
0,0,32,24,"greedy (2)"
0,0,2,2,"greedy (2)"
0,0,17,18,"greedy (2)"
0,0,12,16,"greedy (2)"
0,0,12,17,"greedy (2)"
0,0,195,202,"greedy (2)"
0,0,4,2,"greedy (2)"
0,0,43,42,"greedy (2)"
0,0,35,33,"greedy (2)"
0,0,8,16,"greedy (2)"
0,0,35,36,"greedy (2)"
0,0,2,7,"greedy (2)"
0,0,22,18,"greedy (2)"
0,0,11,19,"greedy (2)"
0,0,18,19,"greedy (2)"
0,0,312,318,"greedy (2)"
0,0,6,2,"greedy (2)"
0,0,43,47,"greedy (2)"
0,0,67,71,"greedy (2)"
0,0,20,15,"greedy (2)"
0,0,7,7,"greedy (2)"
0,0,12,15,"greedy (2)"
0,0,8,8,"greedy (2)"
0,0,30,28,"greedy (2)"
0,0,29,34,"greedy (2)"
0,0,14,18,"greedy (2)"
0,0,28,22,"greedy (2)"
0,0,13,12,"greedy (2)"
0,0,27,31,"greedy (2)"
0,0,36,34,"greedy (2)"
0,0,10,8,"greedy (2)"
0,0,124,119,"greedy (2)"
0,0,826,827,"greedy (2)"
0,0,8,6,"greedy (2)"
157,600,966,1000,"greedy (2)"
0,0,34,30,"greedy (2)"
0,0,37,16,"greedy (2)"
0,0,4,3,"greedy (2)"
0,0,6,4,"greedy (2)"
0,0,16,26,"greedy (2)"
0,0,12,5,"greedy (2)"
0,0,7,6,"greedy (2)"
0,0,4,3,"greedy (2)"
0,0,18,17,"greedy (2)"
0,0,109,112,"greedy (2)"
0,0,65,64,"greedy (2)"
0,0,7,2,"greedy (2)"
0,0,16,15,"greedy (2)"
0,0,36,34,"greedy (2)"
0,0,597,598,"greedy (2)"
0,0,38,44,"greedy (2)"
0,0,209,210,"greedy (2)"
0,0,23,21,"greedy (2)"
0,0,6,7,"greedy (2)"
0,0,14,13,"greedy (2)"
0,0,95,97,"greedy (2)"
0,0,21,19,"greedy (2)"
0,0,51,54,"greedy (2)"
0,0,32,33,"greedy (2)"
0,0,70,71,"greedy (2)"
0,0,17,16,"greedy (2)"
0,0,6,10,"greedy (2)"
0,0,12,13,"greedy (2)"
0,0,304,303,"greedy (2)"
0,0,11,10,"greedy (2)"
0,0,59,65,"greedy (2)"
0,0,37,41,"greedy (2)"
0,0,10,10,"greedy (2)"
0,0,74,82,"greedy (2)"
0,0,7,8,"greedy (2)"
0,0,51,53,"greedy (2)"
0,0,27,28,"greedy (2)"
0,0,446,448,"greedy (2)"
0,0,17,19,"greedy (2)"
0,0,42,46,"greedy (2)"
0,0,19,19,"greedy (2)"
0,0,68,65,"greedy (2)"
0,0,37,35,"greedy (2)"
0,0,76,73,"greedy (2)"
0,0,2,8,"greedy (2)"
0,0,7,11,"greedy (2)"
0,0,32,34,"greedy (2)"
0,0,20,22,"greedy (2)"
0,0,23,25,"greedy (2)"
0,0,24,25,"greedy (2)"
0,0,7,7,"greedy (2)"
0,0,26,25,"greedy (2)"
0,0,3,4,"greedy (2)"
0,0,2,5,"greedy (2)"
0,0,5,3,"greedy (2)"
0,0,118,120,"greedy (2)"
0,0,112,116,"greedy (2)"
0,0,23,18,"greedy (2)"
0,0,83,87,"greedy (2)"
0,0,61,61,"greedy (2)"
0,0,18,17,"greedy (2)"
0,0,14,18,"greedy (2)"
0,0,40,32,"greedy (2)"
