"st1","st2","st3","t_fin1","t_fin2","t_fin3","condition"
0,0,0,85,3,5,"greedy (3)"
0,0,0,2,4,6,"greedy (3)"
0,0,0,23,3,59,"greedy (3)"
0,0,0,4,2,9,"greedy (3)"
0,0,0,251,19,6,"greedy (3)"
0,0,0,33,201,196,"greedy (3)"
0,0,0,2,439,6,"greedy (3)"
0,0,600,17,2,1000,"greedy (3)"
131,0,0,1000,273,4,"greedy (3)"
0,0,0,2,64,26,"greedy (3)"
0,0,0,2,52,3,"greedy (3)"
0,0,0,101,18,5,"greedy (3)"
0,0,0,2,7,3,"greedy (3)"
0,0,0,45,73,10,"greedy (3)"
0,0,0,3,57,9,"greedy (3)"
0,0,0,20,43,611,"greedy (3)"
0,0,0,24,48,7,"greedy (3)"
0,0,0,14,10,26,"greedy (3)"
0,0,0,6,192,5,"greedy (3)"
0,0,0,11,108,14,"greedy (3)"
0,0,0,90,23,564,"greedy (3)"
0,0,0,5,2,331,"greedy (3)"
0,0,0,47,32,4,"greedy (3)"
0,0,0,14,48,151,"greedy (3)"
0,0,0,3,21,11,"greedy (3)"
0,0,0,5,32,8,"greedy (3)"
0,0,0,39,23,17,"greedy (3)"
0,0,0,133,15,188,"greedy (3)"
0,0,0,2,3,348,"greedy (3)"
0,0,0,192,4,2,"greedy (3)"
0,0,0,15,15,4,"greedy (3)"
0,0,0,2,2,8,"greedy (3)"
0,0,0,5,6,318,"greedy (3)"
0,0,371,7,280,1000,"greedy (3)"
0,0,0,3,23,73,"greedy (3)"
0,0,0,5,222,13,"greedy (3)"
0,0,0,44,3,10,"greedy (3)"
0,0,0,4,7,4,"greedy (3)"
0,0,0,4,4,12,"greedy (3)"
0,0,0,563,20,227,"greedy (3)"
0,0,0,21,12,8,"greedy (3)"
0,0,0,54,101,473,"greedy (3)"
0,0,0,7,39,6,"greedy (3)"
0,0,0,4,6,14,"greedy (3)"
0,0,0,86,213,43,"greedy (3)"
0,0,0,6,106,3,"greedy (3)"
0,0,0,31,30,21,"greedy (3)"
0,0,0,28,11,3,"greedy (3)"
0,0,0,91,3,7,"greedy (3)"
0,0,0,21,434,2,"greedy (3)"
0,0,0,3,7,65,"greedy (3)"
0,0,0,26,129,55,"greedy (3)"
0,0,0,10,654,4,"greedy (3)"
0,0,0,140,3,15,"greedy (3)"
0,0,0,342,12,3,"greedy (3)"
0,0,0,35,5,512,"greedy (3)"
0,0,0,5,43,57,"greedy (3)"
0,0,0,5,391,838,"greedy (3)"
0,0,0,2,87,9,"greedy (3)"
0,0,0,11,59,2,"greedy (3)"
0,0,0,9,6,313,"greedy (3)"
0,0,0,7,6,2,"greedy (3)"
0,0,0,9,354,50,"greedy (3)"
0,0,0,283,6,3,"greedy (3)"
0,0,0,4,35,16,"greedy (3)"
0,0,0,2,12,163,"greedy (3)"
0,0,0,2,915,57,"greedy (3)"
0,0,0,52,7,20,"greedy (3)"
0,0,0,111,10,419,"greedy (3)"
0,0,0,6,529,469,"greedy (3)"
0,0,0,12,5,3,"greedy (3)"
0,0,0,49,53,374,"greedy (3)"
0,0,0,25,21,87,"greedy (3)"
0,0,0,3,11,5,"greedy (3)"
0,0,0,19,159,4,"greedy (3)"
0,409,0,421,1000,49,"greedy (3)"
0,0,0,3,117,467,"greedy (3)"
0,0,0,21,4,271,"greedy (3)"
0,0,0,2,5,3,"greedy (3)"
0,0,0,369,6,3,"greedy (3)"
0,0,0,5,6,7,"greedy (3)"
0,0,0,7,4,195,"greedy (3)"
0,0,0,10,17,32,"greedy (3)"
0,0,0,3,4,10,"greedy (3)"
0,0,0,19,6,58,"greedy (3)"
0,0,0,16,22,3,"greedy (3)"
0,0,0,47,13,91,"greedy (3)"
0,0,0,4,67,95,"greedy (3)"
0,0,0,4,8,66,"greedy (3)"
0,0,0,3,157,32,"greedy (3)"
0,0,0,6,4,63,"greedy (3)"
0,0,0,3,3,6,"greedy (3)"
0,0,0,36,262,44,"greedy (3)"
0,0,0,2,87,5,"greedy (3)"
0,0,0,21,90,104,"greedy (3)"
0,0,0,114,66,25,"greedy (3)"
0,0,0,15,4,19,"greedy (3)"
0,0,0,9,10,2,"greedy (3)"
0,0,0,25,4,21,"greedy (3)"
0,0,0,100,80,2,"greedy (3)"
0,0,0,3,253,176,"greedy (3)"
0,0,0,2,2,5,"greedy (3)"
0,0,0,38,4,4,"greedy (3)"
0,0,0,31,977,9,"greedy (3)"
0,0,0,510,210,6,"greedy (3)"
0,0,0,15,112,4,"greedy (3)"
0,0,0,5,195,17,"greedy (3)"
0,0,0,53,488,212,"greedy (3)"
0,0,66,15,4,1000,"greedy (3)"
0,0,0,4,13,61,"greedy (3)"
0,0,0,24,5,12,"greedy (3)"
0,0,0,8,8,69,"greedy (3)"
0,0,0,7,16,14,"greedy (3)"
0,0,0,142,57,54,"greedy (3)"
0,0,0,2,254,43,"greedy (3)"
0,0,0,32,7,39,"greedy (3)"
0,0,0,385,13,135,"greedy (3)"
0,0,0,2,423,5,"greedy (3)"
0,0,0,9,7,66,"greedy (3)"
0,0,0,11,5,10,"greedy (3)"
0,0,0,56,4,53,"greedy (3)"
0,0,0,11,7,10,"greedy (3)"
0,0,0,8,3,25,"greedy (3)"
0,0,0,18,485,9,"greedy (3)"
0,0,0,7,9,158,"greedy (3)"
0,0,0,100,16,160,"greedy (3)"
0,0,0,25,4,5,"greedy (3)"
0,0,0,10,8,165,"greedy (3)"
0,0,0,8,83,11,"greedy (3)"
0,0,0,9,3,403,"greedy (3)"
0,0,0,124,21,4,"greedy (3)"
0,0,0,53,10,127,"greedy (3)"
0,0,0,5,15,27,"greedy (3)"
0,0,0,70,254,2,"greedy (3)"
0,0,0,16,58,6,"greedy (3)"
0,0,0,10,20,290,"greedy (3)"
0,0,0,286,9,4,"greedy (3)"
0,0,182,5,119,1000,"greedy (3)"
0,0,0,330,5,184,"greedy (3)"
0,0,0,42,455,32,"greedy (3)"
0,0,0,106,27,27,"greedy (3)"
0,0,0,217,28,4,"greedy (3)"
0,0,0,100,547,65,"greedy (3)"
0,0,0,8,50,38,"greedy (3)"
0,0,0,113,241,59,"greedy (3)"
0,0,0,29,2,36,"greedy (3)"
0,0,0,558,397,9,"greedy (3)"
0,0,0,5,3,4,"greedy (3)"
0,0,0,2,14,555,"greedy (3)"
0,0,0,21,12,2,"greedy (3)"
0,0,0,391,2,38,"greedy (3)"
0,0,0,4,11,232,"greedy (3)"
0,0,0,6,9,8,"greedy (3)"
0,0,0,7,5,657,"greedy (3)"
0,0,0,14,17,3,"greedy (3)"
0,0,0,4,7,2,"greedy (3)"
0,0,0,8,3,19,"greedy (3)"
0,0,0,22,29,6,"greedy (3)"
0,0,0,4,53,4,"greedy (3)"
0,0,0,5,34,2,"greedy (3)"
0,0,0,2,318,7,"greedy (3)"
0,0,0,45,7,3,"greedy (3)"
0,0,0,268,8,2,"greedy (3)"
0,0,0,29,16,65,"greedy (3)"
0,0,0,964,2,4,"greedy (3)"
0,0,0,5,282,388,"greedy (3)"
0,0,0,190,7,5,"greedy (3)"
0,0,0,3,10,3,"greedy (3)"
0,0,0,415,5,79,"greedy (3)"
0,0,0,22,15,19,"greedy (3)"
0,0,0,22,16,4,"greedy (3)"
0,0,0,4,48,19,"greedy (3)"
0,0,0,2,5,761,"greedy (3)"
0,0,0,37,4,4,"greedy (3)"
0,0,0,275,46,10,"greedy (3)"
0,0,0,20,2,2,"greedy (3)"
0,0,0,6,10,54,"greedy (3)"
0,0,0,318,40,26,"greedy (3)"
0,0,0,431,3,4,"greedy (3)"
0,0,0,40,2,107,"greedy (3)"
0,0,0,107,85,7,"greedy (3)"
0,0,0,5,29,290,"greedy (3)"
0,0,0,4,166,35,"greedy (3)"
0,0,0,20,6,8,"greedy (3)"
0,0,0,9,5,106,"greedy (3)"
0,0,0,412,11,52,"greedy (3)"
0,0,0,6,59,15,"greedy (3)"
0,0,0,140,2,60,"greedy (3)"
0,0,0,10,99,4,"greedy (3)"
0,0,0,8,3,3,"greedy (3)"
0,0,0,9,50,2,"greedy (3)"
0,0,0,9,59,2,"greedy (3)"
0,0,0,252,26,46,"greedy (3)"
0,0,0,3,6,3,"greedy (3)"
0,0,0,6,721,497,"greedy (3)"
0,0,0,230,5,8,"greedy (3)"
0,0,0,6,6,17,"greedy (3)"
0,0,0,4,40,241,"greedy (3)"
0,0,0,6,26,21,"greedy (3)"
0,0,0,252,247,12,"greedy (3)"
0,0,0,73,12,35,"greedy (3)"
0,0,0,5,23,61,"greedy (3)"
0,0,0,68,7,19,"greedy (3)"
0,0,0,3,10,50,"greedy (3)"
0,0,0,3,5,13,"greedy (3)"
0,0,0,9,10,157,"greedy (3)"
0,0,0,25,2,10,"greedy (3)"
0,0,0,35,6,14,"greedy (3)"
0,0,0,2,29,17,"greedy (3)"
0,0,0,57,3,73,"greedy (3)"
0,0,0,34,10,2,"greedy (3)"
0,0,0,3,15,11,"greedy (3)"
0,0,0,8,2,11,"greedy (3)"
0,0,0,6,3,13,"greedy (3)"
0,0,0,28,91,64,"greedy (3)"
0,0,0,3,2,2,"greedy (3)"
0,0,0,4,8,4,"greedy (3)"
0,0,0,48,10,12,"greedy (3)"
0,0,0,14,33,7,"greedy (3)"
0,0,0,7,20,6,"greedy (3)"
0,0,0,23,4,7,"greedy (3)"
0,0,0,4,4,6,"greedy (3)"
0,0,0,41,125,15,"greedy (3)"
0,0,0,26,4,106,"greedy (3)"
0,0,0,7,7,13,"greedy (3)"
0,0,0,56,9,24,"greedy (3)"
0,0,0,11,3,544,"greedy (3)"
0,0,0,72,13,37,"greedy (3)"
0,0,0,57,81,2,"greedy (3)"
0,0,0,5,4,38,"greedy (3)"
0,0,0,9,125,4,"greedy (3)"
0,0,0,3,170,2,"greedy (3)"
0,0,0,22,8,7,"greedy (3)"
0,0,0,27,86,7,"greedy (3)"
0,0,0,5,20,10,"greedy (3)"
0,0,0,29,10,5,"greedy (3)"
0,0,0,56,603,8,"greedy (3)"
0,0,0,18,6,170,"greedy (3)"
0,0,0,3,62,297,"greedy (3)"
0,0,0,299,6,12,"greedy (3)"
0,0,0,5,10,24,"greedy (3)"
0,0,0,496,6,6,"greedy (3)"
0,0,0,47,11,12,"greedy (3)"
0,0,0,4,19,337,"greedy (3)"
0,0,0,4,6,4,"greedy (3)"
0,0,0,155,239,96,"greedy (3)"
0,0,0,24,2,6,"greedy (3)"
0,0,0,2,3,37,"greedy (3)"
0,0,0,29,24,50,"greedy (3)"
0,0,0,7,43,2,"greedy (3)"
0,0,0,3,7,10,"greedy (3)"
0,0,0,9,10,3,"greedy (3)"
0,0,0,53,12,250,"greedy (3)"
0,0,0,5,6,5,"greedy (3)"
0,0,0,43,2,6,"greedy (3)"
0,0,0,2,7,15,"greedy (3)"
0,0,0,82,9,7,"greedy (3)"
0,0,0,3,5,622,"greedy (3)"
0,0,0,2,9,507,"greedy (3)"
0,0,0,3,19,12,"greedy (3)"
0,0,0,3,4,10,"greedy (3)"
0,0,0,2,3,48,"greedy (3)"
0,0,0,11,197,198,"greedy (3)"
0,0,0,5,5,104,"greedy (3)"
0,0,0,3,3,8,"greedy (3)"
0,0,0,3,23,7,"greedy (3)"
0,0,0,4,45,3,"greedy (3)"
0,0,0,2,184,4,"greedy (3)"
0,0,0,878,2,2,"greedy (3)"
0,0,0,20,9,5,"greedy (3)"
0,0,0,40,11,273,"greedy (3)"
0,0,0,2,44,27,"greedy (3)"
0,0,0,89,206,2,"greedy (3)"
0,0,0,26,2,134,"greedy (3)"
0,0,0,295,9,51,"greedy (3)"
0,0,0,2,6,11,"greedy (3)"
0,0,0,2,6,2,"greedy (3)"
0,0,0,3,8,2,"greedy (3)"
0,0,0,7,11,2,"greedy (3)"
0,0,0,5,66,6,"greedy (3)"
0,0,0,4,6,6,"greedy (3)"
0,0,0,28,16,28,"greedy (3)"
0,0,0,12,4,169,"greedy (3)"
0,0,0,4,181,26,"greedy (3)"
0,0,0,14,7,193,"greedy (3)"
0,0,0,14,6,35,"greedy (3)"
0,0,0,10,24,840,"greedy (3)"
0,0,0,6,14,8,"greedy (3)"
0,0,0,161,588,2,"greedy (3)"
0,0,0,36,6,3,"greedy (3)"
0,0,0,3,15,3,"greedy (3)"
0,521,0,150,1000,5,"greedy (3)"
0,0,0,10,67,12,"greedy (3)"
0,0,0,7,16,9,"greedy (3)"
0,0,0,11,7,58,"greedy (3)"
0,0,0,23,67,697,"greedy (3)"
0,0,0,2,151,53,"greedy (3)"
0,0,0,85,33,2,"greedy (3)"
0,0,0,125,4,16,"greedy (3)"
0,0,0,82,14,9,"greedy (3)"
0,0,0,41,33,6,"greedy (3)"
0,0,0,580,2,42,"greedy (3)"
0,0,0,32,34,28,"greedy (3)"
0,0,0,18,6,3,"greedy (3)"
0,0,0,11,10,2,"greedy (3)"
0,0,0,413,15,59,"greedy (3)"
0,362,0,7,1000,3,"greedy (3)"
0,0,0,6,11,436,"greedy (3)"
0,0,0,7,33,32,"greedy (3)"
0,0,0,47,216,6,"greedy (3)"
0,0,0,7,9,13,"greedy (3)"
0,0,0,2,834,29,"greedy (3)"
0,0,0,20,9,6,"greedy (3)"
0,0,0,19,338,72,"greedy (3)"
0,0,0,90,6,12,"greedy (3)"
0,0,0,11,4,178,"greedy (3)"
0,0,0,48,4,2,"greedy (3)"
0,0,0,2,113,18,"greedy (3)"
0,0,0,18,31,8,"greedy (3)"
0,0,0,4,9,218,"greedy (3)"
0,0,0,8,69,2,"greedy (3)"
0,0,0,49,8,164,"greedy (3)"
0,0,0,2,15,150,"greedy (3)"
0,0,0,5,789,39,"greedy (3)"
0,0,0,9,3,7,"greedy (3)"
0,0,0,7,3,93,"greedy (3)"
0,0,0,11,135,3,"greedy (3)"
0,0,0,39,13,64,"greedy (3)"
0,0,0,51,688,319,"greedy (3)"
0,0,0,2,4,2,"greedy (3)"
0,0,0,100,103,53,"greedy (3)"
0,0,0,15,34,28,"greedy (3)"
0,0,0,4,89,20,"greedy (3)"
0,0,0,19,762,4,"greedy (3)"
0,0,0,15,4,54,"greedy (3)"
0,0,252,586,2,1000,"greedy (3)"
0,0,0,153,23,91,"greedy (3)"
0,0,0,22,40,4,"greedy (3)"
0,0,0,4,18,3,"greedy (3)"
0,0,0,318,6,257,"greedy (3)"
0,0,0,29,43,3,"greedy (3)"
0,0,0,11,20,19,"greedy (3)"
0,0,0,9,11,4,"greedy (3)"
0,0,0,83,531,9,"greedy (3)"
0,0,0,8,5,6,"greedy (3)"
0,0,0,2,9,25,"greedy (3)"
0,0,0,16,15,207,"greedy (3)"
0,0,0,40,18,15,"greedy (3)"
0,0,0,20,108,11,"greedy (3)"
0,0,0,21,3,125,"greedy (3)"
0,0,0,54,81,575,"greedy (3)"
0,0,0,224,44,13,"greedy (3)"
0,0,0,117,15,5,"greedy (3)"
0,0,0,10,3,62,"greedy (3)"
0,0,0,18,3,3,"greedy (3)"
0,0,0,8,15,2,"greedy (3)"
0,0,0,18,35,6,"greedy (3)"
0,0,0,2,416,8,"greedy (3)"
0,0,0,3,28,205,"greedy (3)"
0,0,0,4,311,80,"greedy (3)"
0,0,0,2,53,34,"greedy (3)"
0,0,0,2,14,2,"greedy (3)"
0,0,0,4,51,632,"greedy (3)"
0,0,0,205,2,3,"greedy (3)"
0,0,0,6,2,4,"greedy (3)"
0,0,0,8,11,5,"greedy (3)"
0,0,0,18,255,158,"greedy (3)"
0,0,0,12,248,24,"greedy (3)"
0,0,0,65,4,127,"greedy (3)"
0,0,0,345,5,119,"greedy (3)"
0,0,0,138,25,6,"greedy (3)"
0,0,0,4,4,42,"greedy (3)"
0,0,0,14,449,3,"greedy (3)"
0,0,0,46,2,13,"greedy (3)"
0,0,0,52,22,102,"greedy (3)"
0,0,0,5,7,13,"greedy (3)"
0,0,0,10,26,12,"greedy (3)"
0,0,0,58,44,5,"greedy (3)"
0,0,0,18,6,2,"greedy (3)"
0,0,0,173,3,184,"greedy (3)"
0,0,0,7,8,37,"greedy (3)"
0,0,0,3,7,8,"greedy (3)"
0,0,0,14,258,42,"greedy (3)"
0,0,0,46,4,3,"greedy (3)"
0,0,0,148,34,27,"greedy (3)"
0,0,0,51,229,26,"greedy (3)"
0,0,0,140,19,2,"greedy (3)"
0,0,0,8,5,51,"greedy (3)"
0,0,0,14,644,3,"greedy (3)"
0,0,0,24,4,4,"greedy (3)"
0,0,0,63,19,687,"greedy (3)"
0,0,0,870,309,5,"greedy (3)"
0,0,0,5,11,227,"greedy (3)"
0,0,0,7,3,3,"greedy (3)"
0,0,0,175,71,4,"greedy (3)"
0,0,0,4,74,15,"greedy (3)"
0,0,0,6,9,8,"greedy (3)"
0,0,0,53,2,21,"greedy (3)"
0,0,0,29,14,13,"greedy (3)"
0,0,0,7,84,19,"greedy (3)"
0,0,0,213,58,429,"greedy (3)"
0,0,0,933,24,101,"greedy (3)"
0,0,0,21,5,2,"greedy (3)"
0,0,0,22,8,275,"greedy (3)"
0,0,0,4,64,151,"greedy (3)"
0,0,0,100,127,2,"greedy (3)"
0,0,0,17,73,7,"greedy (3)"
0,0,0,13,19,10,"greedy (3)"
0,0,0,5,10,4,"greedy (3)"
0,0,0,10,3,496,"greedy (3)"
0,0,0,20,17,2,"greedy (3)"
0,0,0,63,66,6,"greedy (3)"
0,0,0,28,852,5,"greedy (3)"
0,0,0,3,19,8,"greedy (3)"
0,0,0,4,36,16,"greedy (3)"
0,0,0,4,6,7,"greedy (3)"
0,0,0,3,5,5,"greedy (3)"
0,0,0,44,418,3,"greedy (3)"
0,0,0,162,13,234,"greedy (3)"
0,0,0,15,2,56,"greedy (3)"
0,0,0,8,6,7,"greedy (3)"
0,0,0,15,27,14,"greedy (3)"
0,0,0,6,333,4,"greedy (3)"
0,0,0,17,52,5,"greedy (3)"
0,0,0,3,2,92,"greedy (3)"
0,0,0,4,4,18,"greedy (3)"
0,0,0,4,2,181,"greedy (3)"
0,0,0,2,2,5,"greedy (3)"
0,0,0,69,7,15,"greedy (3)"
0,0,0,10,163,48,"greedy (3)"
0,0,0,81,32,3,"greedy (3)"
0,0,0,20,4,12,"greedy (3)"
0,0,0,2,30,7,"greedy (3)"
0,0,0,61,2,2,"greedy (3)"
0,0,0,6,18,4,"greedy (3)"
0,0,0,4,3,13,"greedy (3)"
0,0,0,20,9,86,"greedy (3)"
0,0,0,17,4,2,"greedy (3)"
0,0,0,24,256,4,"greedy (3)"
0,0,0,22,7,6,"greedy (3)"
0,0,0,6,4,91,"greedy (3)"
0,0,0,35,18,930,"greedy (3)"
0,0,0,3,9,20,"greedy (3)"
0,0,0,2,8,21,"greedy (3)"
0,0,0,5,4,13,"greedy (3)"
0,0,0,39,4,2,"greedy (3)"
0,0,0,47,52,17,"greedy (3)"
0,0,0,156,39,36,"greedy (3)"
0,0,0,6,5,19,"greedy (3)"
0,0,0,9,11,63,"greedy (3)"
0,0,0,7,10,11,"greedy (3)"
0,0,0,5,3,15,"greedy (3)"
0,0,0,5,5,57,"greedy (3)"
0,0,0,3,47,91,"greedy (3)"
0,0,0,4,71,29,"greedy (3)"
0,0,0,2,209,327,"greedy (3)"
0,0,0,4,10,6,"greedy (3)"
0,0,0,120,65,7,"greedy (3)"
0,0,0,2,10,448,"greedy (3)"
0,0,0,55,10,17,"greedy (3)"
0,0,0,3,479,51,"greedy (3)"
0,0,0,6,15,23,"greedy (3)"
0,0,0,951,43,39,"greedy (3)"
0,0,0,2,15,7,"greedy (3)"
0,0,0,3,15,3,"greedy (3)"
0,0,0,144,92,7,"greedy (3)"
0,0,0,2,52,6,"greedy (3)"
0,0,0,23,78,26,"greedy (3)"
0,0,0,96,7,347,"greedy (3)"
0,0,0,227,4,332,"greedy (3)"
0,0,0,5,869,9,"greedy (3)"
0,0,0,231,145,4,"greedy (3)"
0,0,0,28,5,26,"greedy (3)"
0,0,0,8,8,4,"greedy (3)"
0,0,0,32,774,2,"greedy (3)"
0,0,0,3,5,151,"greedy (3)"
0,0,0,10,351,8,"greedy (3)"
0,0,0,283,24,31,"greedy (3)"
0,0,0,6,313,3,"greedy (3)"
0,0,0,7,11,14,"greedy (3)"
0,0,0,2,2,9,"greedy (3)"
0,0,0,12,52,55,"greedy (3)"
0,0,0,650,309,3,"greedy (3)"
0,0,0,5,7,460,"greedy (3)"
0,0,0,10,45,6,"greedy (3)"
0,0,0,9,13,12,"greedy (3)"
0,0,0,66,19,39,"greedy (3)"
0,0,0,7,17,2,"greedy (3)"
0,0,0,39,2,31,"greedy (3)"
0,0,0,7,7,392,"greedy (3)"
0,0,0,16,2,9,"greedy (3)"
0,0,0,21,2,77,"greedy (3)"
0,0,0,32,40,5,"greedy (3)"
0,0,0,3,3,2,"greedy (3)"
0,0,0,43,4,11,"greedy (3)"
0,0,0,38,9,59,"greedy (3)"
0,0,0,299,18,3,"greedy (3)"
0,0,0,78,3,7,"greedy (3)"
0,0,0,15,6,4,"greedy (3)"
0,0,0,2,182,6,"greedy (3)"
0,0,0,71,26,3,"greedy (3)"
0,0,0,2,3,2,"greedy (3)"
0,0,0,2,7,3,"greedy (3)"
0,0,0,672,4,2,"greedy (3)"
0,0,0,6,51,101,"greedy (3)"
0,0,0,592,402,37,"greedy (3)"
0,0,0,4,5,4,"greedy (3)"
0,0,0,463,682,27,"greedy (3)"
0,0,0,777,8,6,"greedy (3)"
0,0,0,3,5,96,"greedy (3)"
0,0,0,23,3,18,"greedy (3)"
0,0,0,13,15,32,"greedy (3)"
0,0,0,79,258,93,"greedy (3)"
0,0,0,2,16,380,"greedy (3)"
0,0,0,6,68,13,"greedy (3)"
0,0,0,2,10,7,"greedy (3)"
0,0,0,25,2,28,"greedy (3)"
0,0,0,19,154,8,"greedy (3)"
0,0,0,162,3,285,"greedy (3)"
0,0,0,71,20,10,"greedy (3)"
0,0,0,706,3,186,"greedy (3)"
0,0,0,7,16,8,"greedy (3)"
0,0,0,22,201,4,"greedy (3)"
0,0,0,12,2,3,"greedy (3)"
0,0,0,13,113,2,"greedy (3)"
0,0,0,54,14,32,"greedy (3)"
0,0,0,3,10,5,"greedy (3)"
0,0,0,6,199,475,"greedy (3)"
0,0,0,4,6,15,"greedy (3)"
0,0,0,6,2,6,"greedy (3)"
0,0,0,2,25,3,"greedy (3)"
0,0,0,78,8,6,"greedy (3)"
0,0,0,36,190,4,"greedy (3)"
0,0,0,2,15,49,"greedy (3)"
0,0,0,504,13,3,"greedy (3)"
0,0,0,11,2,6,"greedy (3)"
0,0,0,3,14,166,"greedy (3)"
0,0,0,10,7,4,"greedy (3)"
0,0,0,6,11,191,"greedy (3)"
0,0,0,79,6,2,"greedy (3)"
0,0,0,57,4,30,"greedy (3)"
0,0,0,4,7,18,"greedy (3)"
0,0,0,94,2,3,"greedy (3)"
0,0,0,3,12,25,"greedy (3)"
0,0,0,436,123,5,"greedy (3)"
0,0,0,25,99,741,"greedy (3)"
0,0,0,791,3,31,"greedy (3)"
0,0,0,2,108,115,"greedy (3)"
0,0,0,328,21,7,"greedy (3)"
0,0,0,643,2,65,"greedy (3)"
0,0,0,14,2,6,"greedy (3)"
0,0,0,7,50,2,"greedy (3)"
0,0,0,67,2,6,"greedy (3)"
0,0,0,444,10,14,"greedy (3)"
0,0,0,17,13,8,"greedy (3)"
0,0,0,386,7,35,"greedy (3)"
0,0,0,126,15,46,"greedy (3)"
0,0,0,2,63,11,"greedy (3)"
0,0,0,3,4,2,"greedy (3)"
0,0,0,11,4,7,"greedy (3)"
0,0,0,8,10,25,"greedy (3)"
0,0,0,7,6,4,"greedy (3)"
0,0,0,5,116,4,"greedy (3)"
0,0,0,5,6,2,"greedy (3)"
0,0,0,255,34,31,"greedy (3)"
0,0,0,3,4,20,"greedy (3)"
0,0,0,32,29,13,"greedy (3)"
0,0,0,7,4,23,"greedy (3)"
0,0,0,2,599,26,"greedy (3)"
0,0,0,6,57,3,"greedy (3)"
0,0,0,78,17,3,"greedy (3)"
0,0,0,3,3,9,"greedy (3)"
0,0,0,76,35,2,"greedy (3)"
0,0,0,10,14,4,"greedy (3)"
0,0,0,17,2,60,"greedy (3)"
0,0,0,17,44,5,"greedy (3)"
0,0,0,20,21,8,"greedy (3)"
0,0,0,5,11,31,"greedy (3)"
0,0,0,65,8,9,"greedy (3)"
0,0,0,31,59,4,"greedy (3)"
0,0,0,3,49,97,"greedy (3)"
210,0,0,1000,8,206,"greedy (3)"
0,0,0,452,26,33,"greedy (3)"
0,0,0,5,89,2,"greedy (3)"
0,0,0,45,11,5,"greedy (3)"
0,0,0,4,18,819,"greedy (3)"
0,0,0,142,5,6,"greedy (3)"
0,0,0,3,6,8,"greedy (3)"
0,0,0,9,3,453,"greedy (3)"
0,0,0,4,30,133,"greedy (3)"
0,0,0,15,11,5,"greedy (3)"
0,0,0,39,2,14,"greedy (3)"
0,0,0,33,3,602,"greedy (3)"
0,0,0,2,17,10,"greedy (3)"
0,0,0,2,3,14,"greedy (3)"
0,0,0,3,5,2,"greedy (3)"
0,0,0,6,2,16,"greedy (3)"
0,0,0,132,66,4,"greedy (3)"
433,0,0,1000,7,19,"greedy (3)"
172,0,0,1000,6,10,"greedy (3)"
0,0,0,9,88,25,"greedy (3)"
0,0,0,329,3,3,"greedy (3)"
0,0,0,3,16,9,"greedy (3)"
0,0,0,262,250,2,"greedy (3)"
0,0,0,162,73,119,"greedy (3)"
0,0,0,31,5,21,"greedy (3)"
0,0,0,22,5,3,"greedy (3)"
0,0,0,5,5,39,"greedy (3)"
0,0,0,162,5,4,"greedy (3)"
0,0,0,15,82,3,"greedy (3)"
0,0,0,779,343,2,"greedy (3)"
0,0,0,36,3,9,"greedy (3)"
0,0,0,3,6,224,"greedy (3)"
0,0,0,37,29,5,"greedy (3)"
0,0,0,2,22,123,"greedy (3)"
0,0,0,74,5,9,"greedy (3)"
0,0,0,118,8,14,"greedy (3)"
0,0,0,3,68,62,"greedy (3)"
0,0,0,5,15,4,"greedy (3)"
0,0,0,9,3,13,"greedy (3)"
0,0,0,60,125,5,"greedy (3)"
0,0,0,10,6,6,"greedy (3)"
0,0,0,9,7,589,"greedy (3)"
0,0,0,69,30,2,"greedy (3)"
0,0,0,337,419,450,"greedy (3)"
0,0,0,7,344,3,"greedy (3)"
0,0,0,38,20,5,"greedy (3)"
0,0,0,6,28,17,"greedy (3)"
0,0,0,4,56,185,"greedy (3)"
0,0,0,69,5,2,"greedy (3)"
0,0,0,247,16,62,"greedy (3)"
0,0,0,193,119,398,"greedy (3)"
0,0,0,22,403,5,"greedy (3)"
0,0,0,131,9,77,"greedy (3)"
0,0,0,5,852,7,"greedy (3)"
0,0,0,60,11,127,"greedy (3)"
0,0,0,484,34,4,"greedy (3)"
0,0,0,7,2,51,"greedy (3)"
0,495,0,93,1000,34,"greedy (3)"
0,419,0,7,1000,4,"greedy (3)"
0,0,0,3,4,3,"greedy (3)"
0,0,0,52,3,5,"greedy (3)"
0,0,0,3,75,14,"greedy (3)"
0,0,0,5,6,492,"greedy (3)"
0,0,0,8,5,82,"greedy (3)"
0,0,0,2,330,28,"greedy (3)"
0,0,0,3,930,18,"greedy (3)"
0,0,0,9,4,2,"greedy (3)"
0,0,0,4,3,15,"greedy (3)"
0,0,0,50,63,5,"greedy (3)"
0,0,316,94,3,1000,"greedy (3)"
0,0,0,38,115,316,"greedy (3)"
0,0,0,100,13,18,"greedy (3)"
0,0,0,16,150,49,"greedy (3)"
0,0,0,2,29,150,"greedy (3)"
0,0,0,140,53,543,"greedy (3)"
0,0,0,8,10,829,"greedy (3)"
0,0,0,7,30,30,"greedy (3)"
0,0,0,23,4,15,"greedy (3)"
0,0,0,6,16,341,"greedy (3)"
0,0,0,38,6,332,"greedy (3)"
0,0,0,2,6,19,"greedy (3)"
0,0,0,3,30,31,"greedy (3)"
0,0,0,19,86,310,"greedy (3)"
